Date,Gh_GDP
2010-12-11,26471.60003
2010-12-12,26471.60003
2010-12-13,26471.60003
2010-12-14,26471.60003
2010-12-15,26471.60003
2010-12-16,26471.60003
2010-12-17,26471.60003
2010-12-18,26471.60003
2010-12-19,26471.60003
2010-12-20,26471.60003
2010-12-21,26471.60003
2010-12-22,26471.60003
2010-12-23,26471.60003
2010-12-24,26471.60003
2010-12-25,26471.60003
2010-12-26,26471.60003
2010-12-27,26471.60003
2010-12-28,26471.60003
2010-12-29,26471.60003
2010-12-30,26471.60003
2010-12-31,26471.60003
2011-01-01,23636.67963
2011-01-02,23636.67963
2011-01-03,23636.67963
2011-01-04,23636.67963
2011-01-05,23636.67963
2011-01-06,23636.67963
2011-01-07,23636.67963
2011-01-08,23636.67963
2011-01-09,23636.67963
2011-01-10,23636.67963
2011-01-11,23636.67963
2011-01-12,23636.67963
2011-01-13,23636.67963
2011-01-14,23636.67963
2011-01-15,23636.67963
2011-01-16,23636.67963
2011-01-17,23636.67963
2011-01-18,23636.67963
2011-01-19,23636.67963
2011-01-20,23636.67963
2011-01-21,23636.67963
2011-01-22,23636.67963
2011-01-23,23636.67963
2011-01-24,23636.67963
2011-01-25,23636.67963
2011-01-26,23636.67963
2011-01-27,23636.67963
2011-01-28,23636.67963
2011-01-29,23636.67963
2011-01-30,23636.67963
2011-01-31,23636.67963
2011-02-01,23636.67963
2011-02-02,23636.67963
2011-02-03,23636.67963
2011-02-04,23636.67963
2011-02-05,23636.67963
2011-02-06,23636.67963
2011-02-07,23636.67963
2011-02-08,23636.67963
2011-02-09,23636.67963
2011-02-10,23636.67963
2011-02-11,23636.67963
2011-02-12,23636.67963
2011-02-13,23636.67963
2011-02-14,23636.67963
2011-02-15,23636.67963
2011-02-16,23636.67963
2011-02-17,23636.67963
2011-02-18,23636.67963
2011-02-19,23636.67963
2011-02-20,23636.67963
2011-02-21,23636.67963
2011-02-22,23636.67963
2011-02-23,23636.67963
2011-02-24,23636.67963
2011-02-25,23636.67963
2011-02-26,23636.67963
2011-02-27,23636.67963
2011-02-28,23636.67963
2011-03-01,23636.67963
2011-03-02,23636.67963
2011-03-03,23636.67963
2011-03-04,23636.67963
2011-03-05,23636.67963
2011-03-06,23636.67963
2011-03-07,23636.67963
2011-03-08,23636.67963
2011-03-09,23636.67963
2011-03-10,23636.67963
2011-03-11,23636.67963
2011-03-12,23636.67963
2011-03-13,23636.67963
2011-03-14,23636.67963
2011-03-15,23636.67963
2011-03-16,23636.67963
2011-03-17,23636.67963
2011-03-18,23636.67963
2011-03-19,23636.67963
2011-03-20,23636.67963
2011-03-21,23636.67963
2011-03-22,23636.67963
2011-03-23,23636.67963
2011-03-24,23636.67963
2011-03-25,23636.67963
2011-03-26,23636.67963
2011-03-27,23636.67963
2011-03-28,23636.67963
2011-03-29,23636.67963
2011-03-30,23636.67963
2011-03-31,23636.67963
2011-04-01,23250.41615
2011-04-02,23250.41615
2011-04-03,23250.41615
2011-04-04,23250.41615
2011-04-05,23250.41615
2011-04-06,23250.41615
2011-04-07,23250.41615
2011-04-08,23250.41615
2011-04-09,23250.41615
2011-04-10,23250.41615
2011-04-11,23250.41615
2011-04-12,23250.41615
2011-04-13,23250.41615
2011-04-14,23250.41615
2011-04-15,23250.41615
2011-04-16,23250.41615
2011-04-17,23250.41615
2011-04-18,23250.41615
2011-04-19,23250.41615
2011-04-20,23250.41615
2011-04-21,23250.41615
2011-04-22,23250.41615
2011-04-23,23250.41615
2011-04-24,23250.41615
2011-04-25,23250.41615
2011-04-26,23250.41615
2011-04-27,23250.41615
2011-04-28,23250.41615
2011-04-29,23250.41615
2011-04-30,23250.41615
2011-05-01,23250.41615
2011-05-02,23250.41615
2011-05-03,23250.41615
2011-05-04,23250.41615
2011-05-05,23250.41615
2011-05-06,23250.41615
2011-05-07,23250.41615
2011-05-08,23250.41615
2011-05-09,23250.41615
2011-05-10,23250.41615
2011-05-11,23250.41615
2011-05-12,23250.41615
2011-05-13,23250.41615
2011-05-14,23250.41615
2011-05-15,23250.41615
2011-05-16,23250.41615
2011-05-17,23250.41615
2011-05-18,23250.41615
2011-05-19,23250.41615
2011-05-20,23250.41615
2011-05-21,23250.41615
2011-05-22,23250.41615
2011-05-23,23250.41615
2011-05-24,23250.41615
2011-05-25,23250.41615
2011-05-26,23250.41615
2011-05-27,23250.41615
2011-05-28,23250.41615
2011-05-29,23250.41615
2011-05-30,23250.41615
2011-05-31,23250.41615
2011-06-01,23250.41615
2011-06-02,23250.41615
2011-06-03,23250.41615
2011-06-04,23250.41615
2011-06-05,23250.41615
2011-06-06,23250.41615
2011-06-07,23250.41615
2011-06-08,23250.41615
2011-06-09,23250.41615
2011-06-10,23250.41615
2011-06-11,23250.41615
2011-06-12,23250.41615
2011-06-13,23250.41615
2011-06-14,23250.41615
2011-06-15,23250.41615
2011-06-16,23250.41615
2011-06-17,23250.41615
2011-06-18,23250.41615
2011-06-19,23250.41615
2011-06-20,23250.41615
2011-06-21,23250.41615
2011-06-22,23250.41615
2011-06-23,23250.41615
2011-06-24,23250.41615
2011-06-25,23250.41615
2011-06-26,23250.41615
2011-06-27,23250.41615
2011-06-28,23250.41615
2011-06-29,23250.41615
2011-06-30,23250.41615
2011-07-01,29523.17203
2011-07-02,29523.17203
2011-07-03,29523.17203
2011-07-04,29523.17203
2011-07-05,29523.17203
2011-07-06,29523.17203
2011-07-07,29523.17203
2011-07-08,29523.17203
2011-07-09,29523.17203
2011-07-10,29523.17203
2011-07-11,29523.17203
2011-07-12,29523.17203
2011-07-13,29523.17203
2011-07-14,29523.17203
2011-07-15,29523.17203
2011-07-16,29523.17203
2011-07-17,29523.17203
2011-07-18,29523.17203
2011-07-19,29523.17203
2011-07-20,29523.17203
2011-07-21,29523.17203
2011-07-22,29523.17203
2011-07-23,29523.17203
2011-07-24,29523.17203
2011-07-25,29523.17203
2011-07-26,29523.17203
2011-07-27,29523.17203
2011-07-28,29523.17203
2011-07-29,29523.17203
2011-07-30,29523.17203
2011-07-31,29523.17203
2011-08-01,29523.17203
2011-08-02,29523.17203
2011-08-03,29523.17203
2011-08-04,29523.17203
2011-08-05,29523.17203
2011-08-06,29523.17203
2011-08-07,29523.17203
2011-08-08,29523.17203
2011-08-09,29523.17203
2011-08-10,29523.17203
2011-08-11,29523.17203
2011-08-12,29523.17203
2011-08-13,29523.17203
2011-08-14,29523.17203
2011-08-15,29523.17203
2011-08-16,29523.17203
2011-08-17,29523.17203
2011-08-18,29523.17203
2011-08-19,29523.17203
2011-08-20,29523.17203
2011-08-21,29523.17203
2011-08-22,29523.17203
2011-08-23,29523.17203
2011-08-24,29523.17203
2011-08-25,29523.17203
2011-08-26,29523.17203
2011-08-27,29523.17203
2011-08-28,29523.17203
2011-08-29,29523.17203
2011-08-30,29523.17203
2011-08-31,29523.17203
2011-09-01,29523.17203
2011-09-02,29523.17203
2011-09-03,29523.17203
2011-09-04,29523.17203
2011-09-05,29523.17203
2011-09-06,29523.17203
2011-09-07,29523.17203
2011-09-08,29523.17203
2011-09-09,29523.17203
2011-09-10,29523.17203
2011-09-11,29523.17203
2011-09-12,29523.17203
2011-09-13,29523.17203
2011-09-14,29523.17203
2011-09-15,29523.17203
2011-09-16,29523.17203
2011-09-17,29523.17203
2011-09-18,29523.17203
2011-09-19,29523.17203
2011-09-20,29523.17203
2011-09-21,29523.17203
2011-09-22,29523.17203
2011-09-23,29523.17203
2011-09-24,29523.17203
2011-09-25,29523.17203
2011-09-26,29523.17203
2011-09-27,29523.17203
2011-09-28,29523.17203
2011-09-29,29523.17203
2011-09-30,29523.17203
2011-10-01,30290.69954
2011-10-02,30290.69954
2011-10-03,30290.69954
2011-10-04,30290.69954
2011-10-05,30290.69954
2011-10-06,30290.69954
2011-10-07,30290.69954
2011-10-08,30290.69954
2011-10-09,30290.69954
2011-10-10,30290.69954
2011-10-11,30290.69954
2011-10-12,30290.69954
2011-10-13,30290.69954
2011-10-14,30290.69954
2011-10-15,30290.69954
2011-10-16,30290.69954
2011-10-17,30290.69954
2011-10-18,30290.69954
2011-10-19,30290.69954
2011-10-20,30290.69954
2011-10-21,30290.69954
2011-10-22,30290.69954
2011-10-23,30290.69954
2011-10-24,30290.69954
2011-10-25,30290.69954
2011-10-26,30290.69954
2011-10-27,30290.69954
2011-10-28,30290.69954
2011-10-29,30290.69954
2011-10-30,30290.69954
2011-10-31,30290.69954
2011-11-01,30290.69954
2011-11-02,30290.69954
2011-11-03,30290.69954
2011-11-04,30290.69954
2011-11-05,30290.69954
2011-11-06,30290.69954
2011-11-07,30290.69954
2011-11-08,30290.69954
2011-11-09,30290.69954
2011-11-10,30290.69954
2011-11-11,30290.69954
2011-11-12,30290.69954
2011-11-13,30290.69954
2011-11-14,30290.69954
2011-11-15,30290.69954
2011-11-16,30290.69954
2011-11-17,30290.69954
2011-11-18,30290.69954
2011-11-19,30290.69954
2011-11-20,30290.69954
2011-11-21,30290.69954
2011-11-22,30290.69954
2011-11-23,30290.69954
2011-11-24,30290.69954
2011-11-25,30290.69954
2011-11-26,30290.69954
2011-11-27,30290.69954
2011-11-28,30290.69954
2011-11-29,30290.69954
2011-11-30,30290.69954
2011-12-01,30290.69954
2011-12-02,30290.69954
2011-12-03,30290.69954
2011-12-04,30290.69954
2011-12-05,30290.69954
2011-12-06,30290.69954
2011-12-07,30290.69954
2011-12-08,30290.69954
2011-12-09,30290.69954
2011-12-10,30290.69954
2011-12-11,30290.69954
2011-12-12,30290.69954
2011-12-13,30290.69954
2011-12-14,30290.69954
2011-12-15,30290.69954
2011-12-16,30290.69954
2011-12-17,30290.69954
2011-12-18,30290.69954
2011-12-19,30290.69954
2011-12-20,30290.69954
2011-12-21,30290.69954
2011-12-22,30290.69954
2011-12-23,30290.69954
2011-12-24,30290.69954
2011-12-25,30290.69954
2011-12-26,30290.69954
2011-12-27,30290.69954
2011-12-28,30290.69954
2011-12-29,30290.69954
2011-12-30,30290.69954
2011-12-31,30290.69954
2012-01-01,29548.0714
2012-01-02,29548.0714
2012-01-03,29548.0714
2012-01-04,29548.0714
2012-01-05,29548.0714
2012-01-06,29548.0714
2012-01-07,29548.0714
2012-01-08,29548.0714
2012-01-09,29548.0714
2012-01-10,29548.0714
2012-01-11,29548.0714
2012-01-12,29548.0714
2012-01-13,29548.0714
2012-01-14,29548.0714
2012-01-15,29548.0714
2012-01-16,29548.0714
2012-01-17,29548.0714
2012-01-18,29548.0714
2012-01-19,29548.0714
2012-01-20,29548.0714
2012-01-21,29548.0714
2012-01-22,29548.0714
2012-01-23,29548.0714
2012-01-24,29548.0714
2012-01-25,29548.0714
2012-01-26,29548.0714
2012-01-27,29548.0714
2012-01-28,29548.0714
2012-01-29,29548.0714
2012-01-30,29548.0714
2012-01-31,29548.0714
2012-02-01,29548.0714
2012-02-02,29548.0714
2012-02-03,29548.0714
2012-02-04,29548.0714
2012-02-05,29548.0714
2012-02-06,29548.0714
2012-02-07,29548.0714
2012-02-08,29548.0714
2012-02-09,29548.0714
2012-02-10,29548.0714
2012-02-11,29548.0714
2012-02-12,29548.0714
2012-02-13,29548.0714
2012-02-14,29548.0714
2012-02-15,29548.0714
2012-02-16,29548.0714
2012-02-17,29548.0714
2012-02-18,29548.0714
2012-02-19,29548.0714
2012-02-20,29548.0714
2012-02-21,29548.0714
2012-02-22,29548.0714
2012-02-23,29548.0714
2012-02-24,29548.0714
2012-02-25,29548.0714
2012-02-26,29548.0714
2012-02-27,29548.0714
2012-02-28,29548.0714
2012-02-29,29548.0714
2012-03-01,29548.0714
2012-03-02,29548.0714
2012-03-03,29548.0714
2012-03-04,29548.0714
2012-03-05,29548.0714
2012-03-06,29548.0714
2012-03-07,29548.0714
2012-03-08,29548.0714
2012-03-09,29548.0714
2012-03-10,29548.0714
2012-03-11,29548.0714
2012-03-12,29548.0714
2012-03-13,29548.0714
2012-03-14,29548.0714
2012-03-15,29548.0714
2012-03-16,29548.0714
2012-03-17,29548.0714
2012-03-18,29548.0714
2012-03-19,29548.0714
2012-03-20,29548.0714
2012-03-21,29548.0714
2012-03-22,29548.0714
2012-03-23,29548.0714
2012-03-24,29548.0714
2012-03-25,29548.0714
2012-03-26,29548.0714
2012-03-27,29548.0714
2012-03-28,29548.0714
2012-03-29,29548.0714
2012-03-30,29548.0714
2012-03-31,29548.0714
2012-04-01,26414.08419
2012-04-02,26414.08419
2012-04-03,26414.08419
2012-04-04,26414.08419
2012-04-05,26414.08419
2012-04-06,26414.08419
2012-04-07,26414.08419
2012-04-08,26414.08419
2012-04-09,26414.08419
2012-04-10,26414.08419
2012-04-11,26414.08419
2012-04-12,26414.08419
2012-04-13,26414.08419
2012-04-14,26414.08419
2012-04-15,26414.08419
2012-04-16,26414.08419
2012-04-17,26414.08419
2012-04-18,26414.08419
2012-04-19,26414.08419
2012-04-20,26414.08419
2012-04-21,26414.08419
2012-04-22,26414.08419
2012-04-23,26414.08419
2012-04-24,26414.08419
2012-04-25,26414.08419
2012-04-26,26414.08419
2012-04-27,26414.08419
2012-04-28,26414.08419
2012-04-29,26414.08419
2012-04-30,26414.08419
2012-05-01,26414.08419
2012-05-02,26414.08419
2012-05-03,26414.08419
2012-05-04,26414.08419
2012-05-05,26414.08419
2012-05-06,26414.08419
2012-05-07,26414.08419
2012-05-08,26414.08419
2012-05-09,26414.08419
2012-05-10,26414.08419
2012-05-11,26414.08419
2012-05-12,26414.08419
2012-05-13,26414.08419
2012-05-14,26414.08419
2012-05-15,26414.08419
2012-05-16,26414.08419
2012-05-17,26414.08419
2012-05-18,26414.08419
2012-05-19,26414.08419
2012-05-20,26414.08419
2012-05-21,26414.08419
2012-05-22,26414.08419
2012-05-23,26414.08419
2012-05-24,26414.08419
2012-05-25,26414.08419
2012-05-26,26414.08419
2012-05-27,26414.08419
2012-05-28,26414.08419
2012-05-29,26414.08419
2012-05-30,26414.08419
2012-05-31,26414.08419
2012-06-01,26414.08419
2012-06-02,26414.08419
2012-06-03,26414.08419
2012-06-04,26414.08419
2012-06-05,26414.08419
2012-06-06,26414.08419
2012-06-07,26414.08419
2012-06-08,26414.08419
2012-06-09,26414.08419
2012-06-10,26414.08419
2012-06-11,26414.08419
2012-06-12,26414.08419
2012-06-13,26414.08419
2012-06-14,26414.08419
2012-06-15,26414.08419
2012-06-16,26414.08419
2012-06-17,26414.08419
2012-06-18,26414.08419
2012-06-19,26414.08419
2012-06-20,26414.08419
2012-06-21,26414.08419
2012-06-22,26414.08419
2012-06-23,26414.08419
2012-06-24,26414.08419
2012-06-25,26414.08419
2012-06-26,26414.08419
2012-06-27,26414.08419
2012-06-28,26414.08419
2012-06-29,26414.08419
2012-06-30,26414.08419
2012-07-01,29582.32307
2012-07-02,29582.32307
2012-07-03,29582.32307
2012-07-04,29582.32307
2012-07-05,29582.32307
2012-07-06,29582.32307
2012-07-07,29582.32307
2012-07-08,29582.32307
2012-07-09,29582.32307
2012-07-10,29582.32307
2012-07-11,29582.32307
2012-07-12,29582.32307
2012-07-13,29582.32307
2012-07-14,29582.32307
2012-07-15,29582.32307
2012-07-16,29582.32307
2012-07-17,29582.32307
2012-07-18,29582.32307
2012-07-19,29582.32307
2012-07-20,29582.32307
2012-07-21,29582.32307
2012-07-22,29582.32307
2012-07-23,29582.32307
2012-07-24,29582.32307
2012-07-25,29582.32307
2012-07-26,29582.32307
2012-07-27,29582.32307
2012-07-28,29582.32307
2012-07-29,29582.32307
2012-07-30,29582.32307
2012-07-31,29582.32307
2012-08-01,29582.32307
2012-08-02,29582.32307
2012-08-03,29582.32307
2012-08-04,29582.32307
2012-08-05,29582.32307
2012-08-06,29582.32307
2012-08-07,29582.32307
2012-08-08,29582.32307
2012-08-09,29582.32307
2012-08-10,29582.32307
2012-08-11,29582.32307
2012-08-12,29582.32307
2012-08-13,29582.32307
2012-08-14,29582.32307
2012-08-15,29582.32307
2012-08-16,29582.32307
2012-08-17,29582.32307
2012-08-18,29582.32307
2012-08-19,29582.32307
2012-08-20,29582.32307
2012-08-21,29582.32307
2012-08-22,29582.32307
2012-08-23,29582.32307
2012-08-24,29582.32307
2012-08-25,29582.32307
2012-08-26,29582.32307
2012-08-27,29582.32307
2012-08-28,29582.32307
2012-08-29,29582.32307
2012-08-30,29582.32307
2012-08-31,29582.32307
2012-09-01,29582.32307
2012-09-02,29582.32307
2012-09-03,29582.32307
2012-09-04,29582.32307
2012-09-05,29582.32307
2012-09-06,29582.32307
2012-09-07,29582.32307
2012-09-08,29582.32307
2012-09-09,29582.32307
2012-09-10,29582.32307
2012-09-11,29582.32307
2012-09-12,29582.32307
2012-09-13,29582.32307
2012-09-14,29582.32307
2012-09-15,29582.32307
2012-09-16,29582.32307
2012-09-17,29582.32307
2012-09-18,29582.32307
2012-09-19,29582.32307
2012-09-20,29582.32307
2012-09-21,29582.32307
2012-09-22,29582.32307
2012-09-23,29582.32307
2012-09-24,29582.32307
2012-09-25,29582.32307
2012-09-26,29582.32307
2012-09-27,29582.32307
2012-09-28,29582.32307
2012-09-29,29582.32307
2012-09-30,29582.32307
2012-10-01,31072.69272
2012-10-02,31072.69272
2012-10-03,31072.69272
2012-10-04,31072.69272
2012-10-05,31072.69272
2012-10-06,31072.69272
2012-10-07,31072.69272
2012-10-08,31072.69272
2012-10-09,31072.69272
2012-10-10,31072.69272
2012-10-11,31072.69272
2012-10-12,31072.69272
2012-10-13,31072.69272
2012-10-14,31072.69272
2012-10-15,31072.69272
2012-10-16,31072.69272
2012-10-17,31072.69272
2012-10-18,31072.69272
2012-10-19,31072.69272
2012-10-20,31072.69272
2012-10-21,31072.69272
2012-10-22,31072.69272
2012-10-23,31072.69272
2012-10-24,31072.69272
2012-10-25,31072.69272
2012-10-26,31072.69272
2012-10-27,31072.69272
2012-10-28,31072.69272
2012-10-29,31072.69272
2012-10-30,31072.69272
2012-10-31,31072.69272
2012-11-01,31072.69272
2012-11-02,31072.69272
2012-11-03,31072.69272
2012-11-04,31072.69272
2012-11-05,31072.69272
2012-11-06,31072.69272
2012-11-07,31072.69272
2012-11-08,31072.69272
2012-11-09,31072.69272
2012-11-10,31072.69272
2012-11-11,31072.69272
2012-11-12,31072.69272
2012-11-13,31072.69272
2012-11-14,31072.69272
2012-11-15,31072.69272
2012-11-16,31072.69272
2012-11-17,31072.69272
2012-11-18,31072.69272
2012-11-19,31072.69272
2012-11-20,31072.69272
2012-11-21,31072.69272
2012-11-22,31072.69272
2012-11-23,31072.69272
2012-11-24,31072.69272
2012-11-25,31072.69272
2012-11-26,31072.69272
2012-11-27,31072.69272
2012-11-28,31072.69272
2012-11-29,31072.69272
2012-11-30,31072.69272
2012-12-01,31072.69272
2012-12-02,31072.69272
2012-12-03,31072.69272
2012-12-04,31072.69272
2012-12-05,31072.69272
2012-12-06,31072.69272
2012-12-07,31072.69272
2012-12-08,31072.69272
2012-12-09,31072.69272
2012-12-10,31072.69272
2012-12-11,31072.69272
2012-12-12,31072.69272
2012-12-13,31072.69272
2012-12-14,31072.69272
2012-12-15,31072.69272
2012-12-16,31072.69272
2012-12-17,31072.69272
2012-12-18,31072.69272
2012-12-19,31072.69272
2012-12-20,31072.69272
2012-12-21,31072.69272
2012-12-22,31072.69272
2012-12-23,31072.69272
2012-12-24,31072.69272
2012-12-25,31072.69272
2012-12-26,31072.69272
2012-12-27,31072.69272
2012-12-28,31072.69272
2012-12-29,31072.69272
2012-12-30,31072.69272
2012-12-31,31072.69272
2013-01-01,29807.51305
2013-01-02,29807.51305
2013-01-03,29807.51305
2013-01-04,29807.51305
2013-01-05,29807.51305
2013-01-06,29807.51305
2013-01-07,29807.51305
2013-01-08,29807.51305
2013-01-09,29807.51305
2013-01-10,29807.51305
2013-01-11,29807.51305
2013-01-12,29807.51305
2013-01-13,29807.51305
2013-01-14,29807.51305
2013-01-15,29807.51305
2013-01-16,29807.51305
2013-01-17,29807.51305
2013-01-18,29807.51305
2013-01-19,29807.51305
2013-01-20,29807.51305
2013-01-21,29807.51305
2013-01-22,29807.51305
2013-01-23,29807.51305
2013-01-24,29807.51305
2013-01-25,29807.51305
2013-01-26,29807.51305
2013-01-27,29807.51305
2013-01-28,29807.51305
2013-01-29,29807.51305
2013-01-30,29807.51305
2013-01-31,29807.51305
2013-02-01,29807.51305
2013-02-02,29807.51305
2013-02-03,29807.51305
2013-02-04,29807.51305
2013-02-05,29807.51305
2013-02-06,29807.51305
2013-02-07,29807.51305
2013-02-08,29807.51305
2013-02-09,29807.51305
2013-02-10,29807.51305
2013-02-11,29807.51305
2013-02-12,29807.51305
2013-02-13,29807.51305
2013-02-14,29807.51305
2013-02-15,29807.51305
2013-02-16,29807.51305
2013-02-17,29807.51305
2013-02-18,29807.51305
2013-02-19,29807.51305
2013-02-20,29807.51305
2013-02-21,29807.51305
2013-02-22,29807.51305
2013-02-23,29807.51305
2013-02-24,29807.51305
2013-02-25,29807.51305
2013-02-26,29807.51305
2013-02-27,29807.51305
2013-02-28,29807.51305
2013-03-01,29807.51305
2013-03-02,29807.51305
2013-03-03,29807.51305
2013-03-04,29807.51305
2013-03-05,29807.51305
2013-03-06,29807.51305
2013-03-07,29807.51305
2013-03-08,29807.51305
2013-03-09,29807.51305
2013-03-10,29807.51305
2013-03-11,29807.51305
2013-03-12,29807.51305
2013-03-13,29807.51305
2013-03-14,29807.51305
2013-03-15,29807.51305
2013-03-16,29807.51305
2013-03-17,29807.51305
2013-03-18,29807.51305
2013-03-19,29807.51305
2013-03-20,29807.51305
2013-03-21,29807.51305
2013-03-22,29807.51305
2013-03-23,29807.51305
2013-03-24,29807.51305
2013-03-25,29807.51305
2013-03-26,29807.51305
2013-03-27,29807.51305
2013-03-28,29807.51305
2013-03-29,29807.51305
2013-03-30,29807.51305
2013-03-31,29807.51305
2013-04-01,30414.75421
2013-04-02,30414.75421
2013-04-03,30414.75421
2013-04-04,30414.75421
2013-04-05,30414.75421
2013-04-06,30414.75421
2013-04-07,30414.75421
2013-04-08,30414.75421
2013-04-09,30414.75421
2013-04-10,30414.75421
2013-04-11,30414.75421
2013-04-12,30414.75421
2013-04-13,30414.75421
2013-04-14,30414.75421
2013-04-15,30414.75421
2013-04-16,30414.75421
2013-04-17,30414.75421
2013-04-18,30414.75421
2013-04-19,30414.75421
2013-04-20,30414.75421
2013-04-21,30414.75421
2013-04-22,30414.75421
2013-04-23,30414.75421
2013-04-24,30414.75421
2013-04-25,30414.75421
2013-04-26,30414.75421
2013-04-27,30414.75421
2013-04-28,30414.75421
2013-04-29,30414.75421
2013-04-30,30414.75421
2013-05-01,30414.75421
2013-05-02,30414.75421
2013-05-03,30414.75421
2013-05-04,30414.75421
2013-05-05,30414.75421
2013-05-06,30414.75421
2013-05-07,30414.75421
2013-05-08,30414.75421
2013-05-09,30414.75421
2013-05-10,30414.75421
2013-05-11,30414.75421
2013-05-12,30414.75421
2013-05-13,30414.75421
2013-05-14,30414.75421
2013-05-15,30414.75421
2013-05-16,30414.75421
2013-05-17,30414.75421
2013-05-18,30414.75421
2013-05-19,30414.75421
2013-05-20,30414.75421
2013-05-21,30414.75421
2013-05-22,30414.75421
2013-05-23,30414.75421
2013-05-24,30414.75421
2013-05-25,30414.75421
2013-05-26,30414.75421
2013-05-27,30414.75421
2013-05-28,30414.75421
2013-05-29,30414.75421
2013-05-30,30414.75421
2013-05-31,30414.75421
2013-06-01,30414.75421
2013-06-02,30414.75421
2013-06-03,30414.75421
2013-06-04,30414.75421
2013-06-05,30414.75421
2013-06-06,30414.75421
2013-06-07,30414.75421
2013-06-08,30414.75421
2013-06-09,30414.75421
2013-06-10,30414.75421
2013-06-11,30414.75421
2013-06-12,30414.75421
2013-06-13,30414.75421
2013-06-14,30414.75421
2013-06-15,30414.75421
2013-06-16,30414.75421
2013-06-17,30414.75421
2013-06-18,30414.75421
2013-06-19,30414.75421
2013-06-20,30414.75421
2013-06-21,30414.75421
2013-06-22,30414.75421
2013-06-23,30414.75421
2013-06-24,30414.75421
2013-06-25,30414.75421
2013-06-26,30414.75421
2013-06-27,30414.75421
2013-06-28,30414.75421
2013-06-29,30414.75421
2013-06-30,30414.75421
2013-07-01,30449.44601
2013-07-02,30449.44601
2013-07-03,30449.44601
2013-07-04,30449.44601
2013-07-05,30449.44601
2013-07-06,30449.44601
2013-07-07,30449.44601
2013-07-08,30449.44601
2013-07-09,30449.44601
2013-07-10,30449.44601
2013-07-11,30449.44601
2013-07-12,30449.44601
2013-07-13,30449.44601
2013-07-14,30449.44601
2013-07-15,30449.44601
2013-07-16,30449.44601
2013-07-17,30449.44601
2013-07-18,30449.44601
2013-07-19,30449.44601
2013-07-20,30449.44601
2013-07-21,30449.44601
2013-07-22,30449.44601
2013-07-23,30449.44601
2013-07-24,30449.44601
2013-07-25,30449.44601
2013-07-26,30449.44601
2013-07-27,30449.44601
2013-07-28,30449.44601
2013-07-29,30449.44601
2013-07-30,30449.44601
2013-07-31,30449.44601
2013-08-01,30449.44601
2013-08-02,30449.44601
2013-08-03,30449.44601
2013-08-04,30449.44601
2013-08-05,30449.44601
2013-08-06,30449.44601
2013-08-07,30449.44601
2013-08-08,30449.44601
2013-08-09,30449.44601
2013-08-10,30449.44601
2013-08-11,30449.44601
2013-08-12,30449.44601
2013-08-13,30449.44601
2013-08-14,30449.44601
2013-08-15,30449.44601
2013-08-16,30449.44601
2013-08-17,30449.44601
2013-08-18,30449.44601
2013-08-19,30449.44601
2013-08-20,30449.44601
2013-08-21,30449.44601
2013-08-22,30449.44601
2013-08-23,30449.44601
2013-08-24,30449.44601
2013-08-25,30449.44601
2013-08-26,30449.44601
2013-08-27,30449.44601
2013-08-28,30449.44601
2013-08-29,30449.44601
2013-08-30,30449.44601
2013-08-31,30449.44601
2013-09-01,30449.44601
2013-09-02,30449.44601
2013-09-03,30449.44601
2013-09-04,30449.44601
2013-09-05,30449.44601
2013-09-06,30449.44601
2013-09-07,30449.44601
2013-09-08,30449.44601
2013-09-09,30449.44601
2013-09-10,30449.44601
2013-09-11,30449.44601
2013-09-12,30449.44601
2013-09-13,30449.44601
2013-09-14,30449.44601
2013-09-15,30449.44601
2013-09-16,30449.44601
2013-09-17,30449.44601
2013-09-18,30449.44601
2013-09-19,30449.44601
2013-09-20,30449.44601
2013-09-21,30449.44601
2013-09-22,30449.44601
2013-09-23,30449.44601
2013-09-24,30449.44601
2013-09-25,30449.44601
2013-09-26,30449.44601
2013-09-27,30449.44601
2013-09-28,30449.44601
2013-09-29,30449.44601
2013-09-30,30449.44601
2013-10-01,33805.86551
2013-10-02,33805.86551
2013-10-03,33805.86551
2013-10-04,33805.86551
2013-10-05,33805.86551
2013-10-06,33805.86551
2013-10-07,33805.86551
2013-10-08,33805.86551
2013-10-09,33805.86551
2013-10-10,33805.86551
2013-10-11,33805.86551
2013-10-12,33805.86551
2013-10-13,33805.86551
2013-10-14,33805.86551
2013-10-15,33805.86551
2013-10-16,33805.86551
2013-10-17,33805.86551
2013-10-18,33805.86551
2013-10-19,33805.86551
2013-10-20,33805.86551
2013-10-21,33805.86551
2013-10-22,33805.86551
2013-10-23,33805.86551
2013-10-24,33805.86551
2013-10-25,33805.86551
2013-10-26,33805.86551
2013-10-27,33805.86551
2013-10-28,33805.86551
2013-10-29,33805.86551
2013-10-30,33805.86551
2013-10-31,33805.86551
2013-11-01,33805.86551
2013-11-02,33805.86551
2013-11-03,33805.86551
2013-11-04,33805.86551
2013-11-05,33805.86551
2013-11-06,33805.86551
2013-11-07,33805.86551
2013-11-08,33805.86551
2013-11-09,33805.86551
2013-11-10,33805.86551
2013-11-11,33805.86551
2013-11-12,33805.86551
2013-11-13,33805.86551
2013-11-14,33805.86551
2013-11-15,33805.86551
2013-11-16,33805.86551
2013-11-17,33805.86551
2013-11-18,33805.86551
2013-11-19,33805.86551
2013-11-20,33805.86551
