Date,GhCompositeIndex,FXDeposits,InterbankWeightedAvg,T-bill-182,T-bill-91,PrivateSectorCredit,TradeBalance
2016-04-20,-1.23,11752.85,25.43,24.58,22.77,26633.71,-259.65
2016-04-21,-1.23,11752.85,25.43,24.58,22.77,26633.71,-259.65
2016-04-22,-1.23,11752.85,25.43,24.58,22.77,26633.71,-259.65
2016-04-23,-1.23,11752.85,25.43,24.58,22.77,26633.71,-259.65
2016-04-24,-1.23,11752.85,25.43,24.58,22.77,26633.71,-259.65
2016-04-25,-1.23,11752.85,25.43,24.58,22.77,26633.71,-259.65
2016-04-26,-1.23,11752.85,25.43,24.58,22.77,26633.71,-259.65
2016-04-27,-1.23,11752.85,25.43,24.58,22.77,26633.71,-259.65
2016-04-28,-1.23,11752.85,25.43,24.58,22.77,26633.71,-259.65
2016-04-29,-1.23,11752.85,25.43,24.58,22.77,26633.71,-259.65
2016-04-30,-1.23,11752.85,25.43,24.58,22.77,26633.71,-259.65
2016-05-01,7.47,11931.59,25.49,24.64,22.79,27157.19,-299.72
2016-05-02,7.47,11931.59,25.49,24.64,22.79,27157.19,-299.72
2016-05-03,7.47,11931.59,25.49,24.64,22.79,27157.19,-299.72
2016-05-04,7.47,11931.59,25.49,24.64,22.79,27157.19,-299.72
2016-05-05,7.47,11931.59,25.49,24.64,22.79,27157.19,-299.72
2016-05-06,7.47,11931.59,25.49,24.64,22.79,27157.19,-299.72
2016-05-07,7.47,11931.59,25.49,24.64,22.79,27157.19,-299.72
2016-05-08,7.47,11931.59,25.49,24.64,22.79,27157.19,-299.72
2016-05-09,7.47,11931.59,25.49,24.64,22.79,27157.19,-299.72
2016-05-10,7.47,11931.59,25.49,24.64,22.79,27157.19,-299.72
2016-05-11,7.47,11931.59,25.49,24.64,22.79,27157.19,-299.72
2016-05-12,7.47,11931.59,25.49,24.64,22.79,27157.19,-299.72
2016-05-13,7.47,11931.59,25.49,24.64,22.79,27157.19,-299.72
2016-05-14,7.47,11931.59,25.49,24.64,22.79,27157.19,-299.72
2016-05-15,7.47,11931.59,25.49,24.64,22.79,27157.19,-299.72
2016-05-16,7.47,11931.59,25.49,24.64,22.79,27157.19,-299.72
2016-05-17,7.47,11931.59,25.49,24.64,22.79,27157.19,-299.72
2016-05-18,7.47,11931.59,25.49,24.64,22.79,27157.19,-299.72
2016-05-19,7.47,11931.59,25.49,24.64,22.79,27157.19,-299.72
2016-05-20,7.47,11931.59,25.49,24.64,22.79,27157.19,-299.72
2016-05-21,7.47,11931.59,25.49,24.64,22.79,27157.19,-299.72
2016-05-22,7.47,11931.59,25.49,24.64,22.79,27157.19,-299.72
2016-05-23,7.47,11931.59,25.49,24.64,22.79,27157.19,-299.72
2016-05-24,7.47,11931.59,25.49,24.64,22.79,27157.19,-299.72
2016-05-25,7.47,11931.59,25.49,24.64,22.79,27157.19,-299.72
2016-05-26,7.47,11931.59,25.49,24.64,22.79,27157.19,-299.72
2016-05-27,7.47,11931.59,25.49,24.64,22.79,27157.19,-299.72
2016-05-28,7.47,11931.59,25.49,24.64,22.79,27157.19,-299.72
2016-05-29,7.47,11931.59,25.49,24.64,22.79,27157.19,-299.72
2016-05-30,7.47,11931.59,25.49,24.64,22.79,27157.19,-299.72
2016-05-31,7.47,11931.59,25.49,24.64,22.79,27157.19,-299.72
2016-06-01,6.28,12017.7,25.5,24.62,22.8,28255.55,-164.81
2016-06-02,6.28,12017.7,25.5,24.62,22.8,28255.55,-164.81
2016-06-03,6.28,12017.7,25.5,24.62,22.8,28255.55,-164.81
2016-06-04,6.28,12017.7,25.5,24.62,22.8,28255.55,-164.81
2016-06-05,6.28,12017.7,25.5,24.62,22.8,28255.55,-164.81
2016-06-06,6.28,12017.7,25.5,24.62,22.8,28255.55,-164.81
2016-06-07,6.28,12017.7,25.5,24.62,22.8,28255.55,-164.81
2016-06-08,6.28,12017.7,25.5,24.62,22.8,28255.55,-164.81
2016-06-09,6.28,12017.7,25.5,24.62,22.8,28255.55,-164.81
2016-06-10,6.28,12017.7,25.5,24.62,22.8,28255.55,-164.81
2016-06-11,6.28,12017.7,25.5,24.62,22.8,28255.55,-164.81
2016-06-12,6.28,12017.7,25.5,24.62,22.8,28255.55,-164.81
2016-06-13,6.28,12017.7,25.5,24.62,22.8,28255.55,-164.81
2016-06-14,6.28,12017.7,25.5,24.62,22.8,28255.55,-164.81
2016-06-15,6.28,12017.7,25.5,24.62,22.8,28255.55,-164.81
2016-06-16,6.28,12017.7,25.5,24.62,22.8,28255.55,-164.81
2016-06-17,6.28,12017.7,25.5,24.62,22.8,28255.55,-164.81
2016-06-18,6.28,12017.7,25.5,24.62,22.8,28255.55,-164.81
2016-06-19,6.28,12017.7,25.5,24.62,22.8,28255.55,-164.81
2016-06-20,6.28,12017.7,25.5,24.62,22.8,28255.55,-164.81
2016-06-21,6.28,12017.7,25.5,24.62,22.8,28255.55,-164.81
2016-06-22,6.28,12017.7,25.5,24.62,22.8,28255.55,-164.81
2016-06-23,6.28,12017.7,25.5,24.62,22.8,28255.55,-164.81
2016-06-24,6.28,12017.7,25.5,24.62,22.8,28255.55,-164.81
2016-06-25,6.28,12017.7,25.5,24.62,22.8,28255.55,-164.81
2016-06-26,6.28,12017.7,25.5,24.62,22.8,28255.55,-164.81
2016-06-27,6.28,12017.7,25.5,24.62,22.8,28255.55,-164.81
2016-06-28,6.28,12017.7,25.5,24.62,22.8,28255.55,-164.81
2016-06-29,6.28,12017.7,25.5,24.62,22.8,28255.55,-164.81
2016-06-30,6.28,12017.7,25.5,24.62,22.8,28255.55,-164.81
2016-07-01,8.36,12304.59,25.5,24.65,22.77,28171.62,-278.29
2016-07-02,8.36,12304.59,25.5,24.65,22.77,28171.62,-278.29
2016-07-03,8.36,12304.59,25.5,24.65,22.77,28171.62,-278.29
2016-07-04,8.36,12304.59,25.5,24.65,22.77,28171.62,-278.29
2016-07-05,8.36,12304.59,25.5,24.65,22.77,28171.62,-278.29
2016-07-06,8.36,12304.59,25.5,24.65,22.77,28171.62,-278.29
2016-07-07,8.36,12304.59,25.5,24.65,22.77,28171.62,-278.29
2016-07-08,8.36,12304.59,25.5,24.65,22.77,28171.62,-278.29
2016-07-09,8.36,12304.59,25.5,24.65,22.77,28171.62,-278.29
2016-07-10,8.36,12304.59,25.5,24.65,22.77,28171.62,-278.29
2016-07-11,8.36,12304.59,25.5,24.65,22.77,28171.62,-278.29
2016-07-12,8.36,12304.59,25.5,24.65,22.77,28171.62,-278.29
2016-07-13,8.36,12304.59,25.5,24.65,22.77,28171.62,-278.29
2016-07-14,8.36,12304.59,25.5,24.65,22.77,28171.62,-278.29
2016-07-15,8.36,12304.59,25.5,24.65,22.77,28171.62,-278.29
2016-07-16,8.36,12304.59,25.5,24.65,22.77,28171.62,-278.29
2016-07-17,8.36,12304.59,25.5,24.65,22.77,28171.62,-278.29
2016-07-18,8.36,12304.59,25.5,24.65,22.77,28171.62,-278.29
2016-07-19,8.36,12304.59,25.5,24.65,22.77,28171.62,-278.29
2016-07-20,8.36,12304.59,25.5,24.65,22.77,28171.62,-278.29
2016-07-21,8.36,12304.59,25.5,24.65,22.77,28171.62,-278.29
2016-07-22,8.36,12304.59,25.5,24.65,22.77,28171.62,-278.29
2016-07-23,8.36,12304.59,25.5,24.65,22.77,28171.62,-278.29
2016-07-24,8.36,12304.59,25.5,24.65,22.77,28171.62,-278.29
2016-07-25,8.36,12304.59,25.5,24.65,22.77,28171.62,-278.29
2016-07-26,8.36,12304.59,25.5,24.65,22.77,28171.62,-278.29
2016-07-27,8.36,12304.59,25.5,24.65,22.77,28171.62,-278.29
2016-07-28,8.36,12304.59,25.5,24.65,22.77,28171.62,-278.29
2016-07-29,8.36,12304.59,25.5,24.65,22.77,28171.62,-278.29
2016-07-30,8.36,12304.59,25.5,24.65,22.77,28171.62,-278.29
2016-07-31,8.36,12304.59,25.5,24.65,22.77,28171.62,-278.29
2016-08-01,6.14,12272.12,25.5,24.15,22.84,28752.81,-165.1
2016-08-02,6.14,12272.12,25.5,24.15,22.84,28752.81,-165.1
2016-08-03,6.14,12272.12,25.5,24.15,22.84,28752.81,-165.1
2016-08-04,6.14,12272.12,25.5,24.15,22.84,28752.81,-165.1
2016-08-05,6.14,12272.12,25.5,24.15,22.84,28752.81,-165.1
2016-08-06,6.14,12272.12,25.5,24.15,22.84,28752.81,-165.1
2016-08-07,6.14,12272.12,25.5,24.15,22.84,28752.81,-165.1
2016-08-08,6.14,12272.12,25.5,24.15,22.84,28752.81,-165.1
2016-08-09,6.14,12272.12,25.5,24.15,22.84,28752.81,-165.1
2016-08-10,6.14,12272.12,25.5,24.15,22.84,28752.81,-165.1
2016-08-11,6.14,12272.12,25.5,24.15,22.84,28752.81,-165.1
2016-08-12,6.14,12272.12,25.5,24.15,22.84,28752.81,-165.1
2016-08-13,6.14,12272.12,25.5,24.15,22.84,28752.81,-165.1
2016-08-14,6.14,12272.12,25.5,24.15,22.84,28752.81,-165.1
2016-08-15,6.14,12272.12,25.5,24.15,22.84,28752.81,-165.1
2016-08-16,6.14,12272.12,25.5,24.15,22.84,28752.81,-165.1
2016-08-17,6.14,12272.12,25.5,24.15,22.84,28752.81,-165.1
2016-08-18,6.14,12272.12,25.5,24.15,22.84,28752.81,-165.1
2016-08-19,6.14,12272.12,25.5,24.15,22.84,28752.81,-165.1
2016-08-20,6.14,12272.12,25.5,24.15,22.84,28752.81,-165.1
2016-08-21,6.14,12272.12,25.5,24.15,22.84,28752.81,-165.1
2016-08-22,6.14,12272.12,25.5,24.15,22.84,28752.81,-165.1
2016-08-23,6.14,12272.12,25.5,24.15,22.84,28752.81,-165.1
2016-08-24,6.14,12272.12,25.5,24.15,22.84,28752.81,-165.1
2016-08-25,6.14,12272.12,25.5,24.15,22.84,28752.81,-165.1
2016-08-26,6.14,12272.12,25.5,24.15,22.84,28752.81,-165.1
2016-08-27,6.14,12272.12,25.5,24.15,22.84,28752.81,-165.1
2016-08-28,6.14,12272.12,25.5,24.15,22.84,28752.81,-165.1
2016-08-29,6.14,12272.12,25.5,24.15,22.84,28752.81,-165.1
2016-08-30,6.14,12272.12,25.5,24.15,22.84,28752.81,-165.1
2016-08-31,6.14,12272.12,25.5,24.15,22.84,28752.81,-165.1
2016-09-01,3.98,12236.26,25.51,24.7,22.87,28511.59,26.88
2016-09-02,3.98,12236.26,25.51,24.7,22.87,28511.59,26.88
2016-09-03,3.98,12236.26,25.51,24.7,22.87,28511.59,26.88
2016-09-04,3.98,12236.26,25.51,24.7,22.87,28511.59,26.88
2016-09-05,3.98,12236.26,25.51,24.7,22.87,28511.59,26.88
2016-09-06,3.98,12236.26,25.51,24.7,22.87,28511.59,26.88
2016-09-07,3.98,12236.26,25.51,24.7,22.87,28511.59,26.88
2016-09-08,3.98,12236.26,25.51,24.7,22.87,28511.59,26.88
2016-09-09,3.98,12236.26,25.51,24.7,22.87,28511.59,26.88
2016-09-10,3.98,12236.26,25.51,24.7,22.87,28511.59,26.88
2016-09-11,3.98,12236.26,25.51,24.7,22.87,28511.59,26.88
2016-09-12,3.98,12236.26,25.51,24.7,22.87,28511.59,26.88
2016-09-13,3.98,12236.26,25.51,24.7,22.87,28511.59,26.88
2016-09-14,3.98,12236.26,25.51,24.7,22.87,28511.59,26.88
2016-09-15,3.98,12236.26,25.51,24.7,22.87,28511.59,26.88
2016-09-16,3.98,12236.26,25.51,24.7,22.87,28511.59,26.88
2016-09-17,3.98,12236.26,25.51,24.7,22.87,28511.59,26.88
2016-09-18,3.98,12236.26,25.51,24.7,22.87,28511.59,26.88
2016-09-19,3.98,12236.26,25.51,24.7,22.87,28511.59,26.88
2016-09-20,3.98,12236.26,25.51,24.7,22.87,28511.59,26.88
2016-09-21,3.98,12236.26,25.51,24.7,22.87,28511.59,26.88
2016-09-22,3.98,12236.26,25.51,24.7,22.87,28511.59,26.88
2016-09-23,3.98,12236.26,25.51,24.7,22.87,28511.59,26.88
2016-09-24,3.98,12236.26,25.51,24.7,22.87,28511.59,26.88
2016-09-25,3.98,12236.26,25.51,24.7,22.87,28511.59,26.88
2016-09-26,3.98,12236.26,25.51,24.7,22.87,28511.59,26.88
2016-09-27,3.98,12236.26,25.51,24.7,22.87,28511.59,26.88
2016-09-28,3.98,12236.26,25.51,24.7,22.87,28511.59,26.88
2016-09-29,3.98,12236.26,25.51,24.7,22.87,28511.59,26.88
2016-09-30,3.98,12236.26,25.51,24.7,22.87,28511.59,26.88
2016-10-01,-4.52,12466.86,25.51,24.26,22.76,28921.66,-191.48
2016-10-02,-4.52,12466.86,25.51,24.26,22.76,28921.66,-191.48
2016-10-03,-4.52,12466.86,25.51,24.26,22.76,28921.66,-191.48
2016-10-04,-4.52,12466.86,25.51,24.26,22.76,28921.66,-191.48
2016-10-05,-4.52,12466.86,25.51,24.26,22.76,28921.66,-191.48
2016-10-06,-4.52,12466.86,25.51,24.26,22.76,28921.66,-191.48
2016-10-07,-4.52,12466.86,25.51,24.26,22.76,28921.66,-191.48
2016-10-08,-4.52,12466.86,25.51,24.26,22.76,28921.66,-191.48
2016-10-09,-4.52,12466.86,25.51,24.26,22.76,28921.66,-191.48
2016-10-10,-4.52,12466.86,25.51,24.26,22.76,28921.66,-191.48
2016-10-11,-4.52,12466.86,25.51,24.26,22.76,28921.66,-191.48
2016-10-12,-4.52,12466.86,25.51,24.26,22.76,28921.66,-191.48
2016-10-13,-4.52,12466.86,25.51,24.26,22.76,28921.66,-191.48
2016-10-14,-4.52,12466.86,25.51,24.26,22.76,28921.66,-191.48
2016-10-15,-4.52,12466.86,25.51,24.26,22.76,28921.66,-191.48
2016-10-16,-4.52,12466.86,25.51,24.26,22.76,28921.66,-191.48
2016-10-17,-4.52,12466.86,25.51,24.26,22.76,28921.66,-191.48
2016-10-18,-4.52,12466.86,25.51,24.26,22.76,28921.66,-191.48
2016-10-19,-4.52,12466.86,25.51,24.26,22.76,28921.66,-191.48
2016-10-20,-4.52,12466.86,25.51,24.26,22.76,28921.66,-191.48
2016-10-21,-4.52,12466.86,25.51,24.26,22.76,28921.66,-191.48
2016-10-22,-4.52,12466.86,25.51,24.26,22.76,28921.66,-191.48
2016-10-23,-4.52,12466.86,25.51,24.26,22.76,28921.66,-191.48
2016-10-24,-4.52,12466.86,25.51,24.26,22.76,28921.66,-191.48
2016-10-25,-4.52,12466.86,25.51,24.26,22.76,28921.66,-191.48
2016-10-26,-4.52,12466.86,25.51,24.26,22.76,28921.66,-191.48
2016-10-27,-4.52,12466.86,25.51,24.26,22.76,28921.66,-191.48
2016-10-28,-4.52,12466.86,25.51,24.26,22.76,28921.66,-191.48
2016-10-29,-4.52,12466.86,25.51,24.26,22.76,28921.66,-191.48
2016-10-30,-4.52,12466.86,25.51,24.26,22.76,28921.66,-191.48
2016-10-31,-4.52,12466.86,25.51,24.26,22.76,28921.66,-191.48
2016-11-01,-0.93,12404.29,25.46,22.57,20.88,29180.66,4.37
2016-11-02,-0.93,12404.29,25.46,22.57,20.88,29180.66,4.37
2016-11-03,-0.93,12404.29,25.46,22.57,20.88,29180.66,4.37
2016-11-04,-0.93,12404.29,25.46,22.57,20.88,29180.66,4.37
2016-11-05,-0.93,12404.29,25.46,22.57,20.88,29180.66,4.37
2016-11-06,-0.93,12404.29,25.46,22.57,20.88,29180.66,4.37
2016-11-07,-0.93,12404.29,25.46,22.57,20.88,29180.66,4.37
2016-11-08,-0.93,12404.29,25.46,22.57,20.88,29180.66,4.37
2016-11-09,-0.93,12404.29,25.46,22.57,20.88,29180.66,4.37
2016-11-10,-0.93,12404.29,25.46,22.57,20.88,29180.66,4.37
2016-11-11,-0.93,12404.29,25.46,22.57,20.88,29180.66,4.37
2016-11-12,-0.93,12404.29,25.46,22.57,20.88,29180.66,4.37
2016-11-13,-0.93,12404.29,25.46,22.57,20.88,29180.66,4.37
2016-11-14,-0.93,12404.29,25.46,22.57,20.88,29180.66,4.37
2016-11-15,-0.93,12404.29,25.46,22.57,20.88,29180.66,4.37
2016-11-16,-0.93,12404.29,25.46,22.57,20.88,29180.66,4.37
2016-11-17,-0.93,12404.29,25.46,22.57,20.88,29180.66,4.37
2016-11-18,-0.93,12404.29,25.46,22.57,20.88,29180.66,4.37
2016-11-19,-0.93,12404.29,25.46,22.57,20.88,29180.66,4.37
2016-11-20,-0.93,12404.29,25.46,22.57,20.88,29180.66,4.37
2016-11-21,-0.93,12404.29,25.46,22.57,20.88,29180.66,4.37
2016-11-22,-0.93,12404.29,25.46,22.57,20.88,29180.66,4.37
2016-11-23,-0.93,12404.29,25.46,22.57,20.88,29180.66,4.37
2016-11-24,-0.93,12404.29,25.46,22.57,20.88,29180.66,4.37
2016-11-25,-0.93,12404.29,25.46,22.57,20.88,29180.66,4.37
2016-11-26,-0.93,12404.29,25.46,22.57,20.88,29180.66,4.37
2016-11-27,-0.93,12404.29,25.46,22.57,20.88,29180.66,4.37
2016-11-28,-0.93,12404.29,25.46,22.57,20.88,29180.66,4.37
2016-11-29,-0.93,12404.29,25.46,22.57,20.88,29180.66,4.37
2016-11-30,-0.93,12404.29,25.46,22.57,20.88,29180.66,4.37
2016-12-01,2.98,13239.62,25.26,18.5,16.81,29983.48,222.05
2016-12-02,2.98,13239.62,25.26,18.5,16.81,29983.48,222.05
2016-12-03,2.98,13239.62,25.26,18.5,16.81,29983.48,222.05
2016-12-04,2.98,13239.62,25.26,18.5,16.81,29983.48,222.05
2016-12-05,2.98,13239.62,25.26,18.5,16.81,29983.48,222.05
2016-12-06,2.98,13239.62,25.26,18.5,16.81,29983.48,222.05
2016-12-07,2.98,13239.62,25.26,18.5,16.81,29983.48,222.05
2016-12-08,2.98,13239.62,25.26,18.5,16.81,29983.48,222.05
2016-12-09,2.98,13239.62,25.26,18.5,16.81,29983.48,222.05
2016-12-10,2.98,13239.62,25.26,18.5,16.81,29983.48,222.05
2016-12-11,2.98,13239.62,25.26,18.5,16.81,29983.48,222.05
2016-12-12,2.98,13239.62,25.26,18.5,16.81,29983.48,222.05
2016-12-13,2.98,13239.62,25.26,18.5,16.81,29983.48,222.05
2016-12-14,2.98,13239.62,25.26,18.5,16.81,29983.48,222.05
2016-12-15,2.98,13239.62,25.26,18.5,16.81,29983.48,222.05
2016-12-16,2.98,13239.62,25.26,18.5,16.81,29983.48,222.05
2016-12-17,2.98,13239.62,25.26,18.5,16.81,29983.48,222.05
2016-12-18,2.98,13239.62,25.26,18.5,16.81,29983.48,222.05
2016-12-19,2.98,13239.62,25.26,18.5,16.81,29983.48,222.05
2016-12-20,2.98,13239.62,25.26,18.5,16.81,29983.48,222.05
2016-12-21,2.98,13239.62,25.26,18.5,16.81,29983.48,222.05
2016-12-22,2.98,13239.62,25.26,18.5,16.81,29983.48,222.05
2016-12-23,2.98,13239.62,25.26,18.5,16.81,29983.48,222.05
2016-12-24,2.98,13239.62,25.26,18.5,16.81,29983.48,222.05
2016-12-25,2.98,13239.62,25.26,18.5,16.81,29983.48,222.05
2016-12-26,2.98,13239.62,25.26,18.5,16.81,29983.48,222.05
2016-12-27,2.98,13239.62,25.26,18.5,16.81,29983.48,222.05
2016-12-28,2.98,13239.62,25.26,18.5,16.81,29983.48,222.05
2016-12-29,2.98,13239.62,25.26,18.5,16.81,29983.48,222.05
2016-12-30,2.98,13239.62,25.26,18.5,16.81,29983.48,222.05
2016-12-31,2.98,13239.62,25.26,18.5,16.81,29983.48,222.05
2017-01-01,7.08,13847.84,25.23,17.38,16.16,30031.76,246.42
2017-01-02,7.08,13847.84,25.23,17.38,16.16,30031.76,246.42
2017-01-03,7.08,13847.84,25.23,17.38,16.16,30031.76,246.42
2017-01-04,7.08,13847.84,25.23,17.38,16.16,30031.76,246.42
2017-01-05,7.08,13847.84,25.23,17.38,16.16,30031.76,246.42
2017-01-06,7.08,13847.84,25.23,17.38,16.16,30031.76,246.42
2017-01-07,7.08,13847.84,25.23,17.38,16.16,30031.76,246.42
2017-01-08,7.08,13847.84,25.23,17.38,16.16,30031.76,246.42
2017-01-09,7.08,13847.84,25.23,17.38,16.16,30031.76,246.42
2017-01-10,7.08,13847.84,25.23,17.38,16.16,30031.76,246.42
2017-01-11,7.08,13847.84,25.23,17.38,16.16,30031.76,246.42
2017-01-12,7.08,13847.84,25.23,17.38,16.16,30031.76,246.42
2017-01-13,7.08,13847.84,25.23,17.38,16.16,30031.76,246.42
2017-01-14,7.08,13847.84,25.23,17.38,16.16,30031.76,246.42
2017-01-15,7.08,13847.84,25.23,17.38,16.16,30031.76,246.42
2017-01-16,7.08,13847.84,25.23,17.38,16.16,30031.76,246.42
2017-01-17,7.08,13847.84,25.23,17.38,16.16,30031.76,246.42
2017-01-18,7.08,13847.84,25.23,17.38,16.16,30031.76,246.42
2017-01-19,7.08,13847.84,25.23,17.38,16.16,30031.76,246.42
2017-01-20,7.08,13847.84,25.23,17.38,16.16,30031.76,246.42
2017-01-21,7.08,13847.84,25.23,17.38,16.16,30031.76,246.42
2017-01-22,7.08,13847.84,25.23,17.38,16.16,30031.76,246.42
2017-01-23,7.08,13847.84,25.23,17.38,16.16,30031.76,246.42
2017-01-24,7.08,13847.84,25.23,17.38,16.16,30031.76,246.42
2017-01-25,7.08,13847.84,25.23,17.38,16.16,30031.76,246.42
2017-01-26,7.08,13847.84,25.23,17.38,16.16,30031.76,246.42
2017-01-27,7.08,13847.84,25.23,17.38,16.16,30031.76,246.42
2017-01-28,7.08,13847.84,25.23,17.38,16.16,30031.76,246.42
2017-01-29,7.08,13847.84,25.23,17.38,16.16,30031.76,246.42
2017-01-30,7.08,13847.84,25.23,17.38,16.16,30031.76,246.42
2017-01-31,7.08,13847.84,25.23,17.38,16.16,30031.76,246.42
2017-02-01,0.8,14659.85,25.21,16.98,15.89,30772.95,252.36
2017-02-02,0.8,14659.85,25.21,16.98,15.89,30772.95,252.36
2017-02-03,0.8,14659.85,25.21,16.98,15.89,30772.95,252.36
2017-02-04,0.8,14659.85,25.21,16.98,15.89,30772.95,252.36
2017-02-05,0.8,14659.85,25.21,16.98,15.89,30772.95,252.36
2017-02-06,0.8,14659.85,25.21,16.98,15.89,30772.95,252.36
2017-02-07,0.8,14659.85,25.21,16.98,15.89,30772.95,252.36
2017-02-08,0.8,14659.85,25.21,16.98,15.89,30772.95,252.36
2017-02-09,0.8,14659.85,25.21,16.98,15.89,30772.95,252.36
2017-02-10,0.8,14659.85,25.21,16.98,15.89,30772.95,252.36
2017-02-11,0.8,14659.85,25.21,16.98,15.89,30772.95,252.36
2017-02-12,0.8,14659.85,25.21,16.98,15.89,30772.95,252.36
2017-02-13,0.8,14659.85,25.21,16.98,15.89,30772.95,252.36
2017-02-14,0.8,14659.85,25.21,16.98,15.89,30772.95,252.36
2017-02-15,0.8,14659.85,25.21,16.98,15.89,30772.95,252.36
2017-02-16,0.8,14659.85,25.21,16.98,15.89,30772.95,252.36
2017-02-17,0.8,14659.85,25.21,16.98,15.89,30772.95,252.36
2017-02-18,0.8,14659.85,25.21,16.98,15.89,30772.95,252.36
2017-02-19,0.8,14659.85,25.21,16.98,15.89,30772.95,252.36
2017-02-20,0.8,14659.85,25.21,16.98,15.89,30772.95,252.36
2017-02-21,0.8,14659.85,25.21,16.98,15.89,30772.95,252.36
2017-02-22,0.8,14659.85,25.21,16.98,15.89,30772.95,252.36
2017-02-23,0.8,14659.85,25.21,16.98,15.89,30772.95,252.36
2017-02-24,0.8,14659.85,25.21,16.98,15.89,30772.95,252.36
2017-02-25,0.8,14659.85,25.21,16.98,15.89,30772.95,252.36
2017-02-26,0.8,14659.85,25.21,16.98,15.89,30772.95,252.36
2017-02-27,0.8,14659.85,25.21,16.98,15.89,30772.95,252.36
2017-02-28,0.8,14659.85,25.21,16.98,15.89,30772.95,252.36
2017-03-01,5.71,14090.59,24.85,17.13,16.89,30990.08,413.84
2017-03-02,5.71,14090.59,24.85,17.13,16.89,30990.08,413.84
2017-03-03,5.71,14090.59,24.85,17.13,16.89,30990.08,413.84
2017-03-04,5.71,14090.59,24.85,17.13,16.89,30990.08,413.84
2017-03-05,5.71,14090.59,24.85,17.13,16.89,30990.08,413.84
2017-03-06,5.71,14090.59,24.85,17.13,16.89,30990.08,413.84
2017-03-07,5.71,14090.59,24.85,17.13,16.89,30990.08,413.84
2017-03-08,5.71,14090.59,24.85,17.13,16.89,30990.08,413.84
2017-03-09,5.71,14090.59,24.85,17.13,16.89,30990.08,413.84
2017-03-10,5.71,14090.59,24.85,17.13,16.89,30990.08,413.84
2017-03-11,5.71,14090.59,24.85,17.13,16.89,30990.08,413.84
2017-03-12,5.71,14090.59,24.85,17.13,16.89,30990.08,413.84
2017-03-13,5.71,14090.59,24.85,17.13,16.89,30990.08,413.84
2017-03-14,5.71,14090.59,24.85,17.13,16.89,30990.08,413.84
2017-03-15,5.71,14090.59,24.85,17.13,16.89,30990.08,413.84
2017-03-16,5.71,14090.59,24.85,17.13,16.89,30990.08,413.84
2017-03-17,5.71,14090.59,24.85,17.13,16.89,30990.08,413.84
2017-03-18,5.71,14090.59,24.85,17.13,16.89,30990.08,413.84
2017-03-19,5.71,14090.59,24.85,17.13,16.89,30990.08,413.84
2017-03-20,5.71,14090.59,24.85,17.13,16.89,30990.08,413.84
2017-03-21,5.71,14090.59,24.85,17.13,16.89,30990.08,413.84
2017-03-22,5.71,14090.59,24.85,17.13,16.89,30990.08,413.84
2017-03-23,5.71,14090.59,24.85,17.13,16.89,30990.08,413.84
2017-03-24,5.71,14090.59,24.85,17.13,16.89,30990.08,413.84
2017-03-25,5.71,14090.59,24.85,17.13,16.89,30990.08,413.84
2017-03-26,5.71,14090.59,24.85,17.13,16.89,30990.08,413.84
2017-03-27,5.71,14090.59,24.85,17.13,16.89,30990.08,413.84
2017-03-28,5.71,14090.59,24.85,17.13,16.89,30990.08,413.84
2017-03-29,5.71,14090.59,24.85,17.13,16.89,30990.08,413.84
2017-03-30,5.71,14090.59,24.85,17.13,16.89,30990.08,413.84
2017-03-31,5.71,14090.59,24.85,17.13,16.89,30990.08,413.84
2017-04-01,9.38,13301.82,23.34,16.77,16.47,30909.96,251.34
2017-04-02,9.38,13301.82,23.34,16.77,16.47,30909.96,251.34
2017-04-03,9.38,13301.82,23.34,16.77,16.47,30909.96,251.34
2017-04-04,9.38,13301.82,23.34,16.77,16.47,30909.96,251.34
2017-04-05,9.38,13301.82,23.34,16.77,16.47,30909.96,251.34
2017-04-06,9.38,13301.82,23.34,16.77,16.47,30909.96,251.34
2017-04-07,9.38,13301.82,23.34,16.77,16.47,30909.96,251.34
2017-04-08,9.38,13301.82,23.34,16.77,16.47,30909.96,251.34
2017-04-09,9.38,13301.82,23.34,16.77,16.47,30909.96,251.34
2017-04-10,9.38,13301.82,23.34,16.77,16.47,30909.96,251.34
2017-04-11,9.38,13301.82,23.34,16.77,16.47,30909.96,251.34
2017-04-12,9.38,13301.82,23.34,16.77,16.47,30909.96,251.34
2017-04-13,9.38,13301.82,23.34,16.77,16.47,30909.96,251.34
2017-04-14,9.38,13301.82,23.34,16.77,16.47,30909.96,251.34
2017-04-15,9.38,13301.82,23.34,16.77,16.47,30909.96,251.34
2017-04-16,9.38,13301.82,23.34,16.77,16.47,30909.96,251.34
2017-04-17,9.38,13301.82,23.34,16.77,16.47,30909.96,251.34
2017-04-18,9.38,13301.82,23.34,16.77,16.47,30909.96,251.34
2017-04-19,9.38,13301.82,23.34,16.77,16.47,30909.96,251.34
2017-04-20,9.38,13301.82,23.34,16.77,16.47,30909.96,251.34
2017-04-21,9.38,13301.82,23.34,16.77,16.47,30909.96,251.34
2017-04-22,9.38,13301.82,23.34,16.77,16.47,30909.96,251.34
2017-04-23,9.38,13301.82,23.34,16.77,16.47,30909.96,251.34
2017-04-24,9.38,13301.82,23.34,16.77,16.47,30909.96,251.34
