Date,US_GDP
2014-05-17,18185.911
2014-05-18,18185.911
2014-05-19,18185.911
2014-05-20,18185.911
2014-05-21,18185.911
2014-05-22,18185.911
2014-05-23,18185.911
2014-05-24,18185.911
2014-05-25,18185.911
2014-05-26,18185.911
2014-05-27,18185.911
2014-05-28,18185.911
2014-05-29,18185.911
2014-05-30,18185.911
2014-05-31,18185.911
2014-06-01,18185.911
2014-06-02,18185.911
2014-06-03,18185.911
2014-06-04,18185.911
2014-06-05,18185.911
2014-06-06,18185.911
2014-06-07,18185.911
2014-06-08,18185.911
2014-06-09,18185.911
2014-06-10,18185.911
2014-06-11,18185.911
2014-06-12,18185.911
2014-06-13,18185.911
2014-06-14,18185.911
2014-06-15,18185.911
2014-06-16,18185.911
2014-06-17,18185.911
2014-06-18,18185.911
2014-06-19,18185.911
2014-06-20,18185.911
2014-06-21,18185.911
2014-06-22,18185.911
2014-06-23,18185.911
2014-06-24,18185.911
2014-06-25,18185.911
2014-06-26,18185.911
2014-06-27,18185.911
2014-06-28,18185.911
2014-06-29,18185.911
2014-06-30,18185.911
2014-07-01,18406.941
2014-07-02,18406.941
2014-07-03,18406.941
2014-07-04,18406.941
2014-07-05,18406.941
2014-07-06,18406.941
2014-07-07,18406.941
2014-07-08,18406.941
2014-07-09,18406.941
2014-07-10,18406.941
2014-07-11,18406.941
2014-07-12,18406.941
2014-07-13,18406.941
2014-07-14,18406.941
2014-07-15,18406.941
2014-07-16,18406.941
2014-07-17,18406.941
2014-07-18,18406.941
2014-07-19,18406.941
2014-07-20,18406.941
2014-07-21,18406.941
2014-07-22,18406.941
2014-07-23,18406.941
2014-07-24,18406.941
2014-07-25,18406.941
2014-07-26,18406.941
2014-07-27,18406.941
2014-07-28,18406.941
2014-07-29,18406.941
2014-07-30,18406.941
2014-07-31,18406.941
2014-08-01,18406.941
2014-08-02,18406.941
2014-08-03,18406.941
2014-08-04,18406.941
2014-08-05,18406.941
2014-08-06,18406.941
2014-08-07,18406.941
2014-08-08,18406.941
2014-08-09,18406.941
2014-08-10,18406.941
2014-08-11,18406.941
2014-08-12,18406.941
2014-08-13,18406.941
2014-08-14,18406.941
2014-08-15,18406.941
2014-08-16,18406.941
2014-08-17,18406.941
2014-08-18,18406.941
2014-08-19,18406.941
2014-08-20,18406.941
2014-08-21,18406.941
2014-08-22,18406.941
2014-08-23,18406.941
2014-08-24,18406.941
2014-08-25,18406.941
2014-08-26,18406.941
2014-08-27,18406.941
2014-08-28,18406.941
2014-08-29,18406.941
2014-08-30,18406.941
2014-08-31,18406.941
2014-09-01,18406.941
2014-09-02,18406.941
2014-09-03,18406.941
2014-09-04,18406.941
2014-09-05,18406.941
2014-09-06,18406.941
2014-09-07,18406.941
2014-09-08,18406.941
2014-09-09,18406.941
2014-09-10,18406.941
2014-09-11,18406.941
2014-09-12,18406.941
2014-09-13,18406.941
2014-09-14,18406.941
2014-09-15,18406.941
2014-09-16,18406.941
2014-09-17,18406.941
2014-09-18,18406.941
2014-09-19,18406.941
2014-09-20,18406.941
2014-09-21,18406.941
2014-09-22,18406.941
2014-09-23,18406.941
2014-09-24,18406.941
2014-09-25,18406.941
2014-09-26,18406.941
2014-09-27,18406.941
2014-09-28,18406.941
2014-09-29,18406.941
2014-09-30,18406.941
2014-10-01,18500.031
2014-10-02,18500.031
2014-10-03,18500.031
2014-10-04,18500.031
2014-10-05,18500.031
2014-10-06,18500.031
2014-10-07,18500.031
2014-10-08,18500.031
2014-10-09,18500.031
2014-10-10,18500.031
2014-10-11,18500.031
2014-10-12,18500.031
2014-10-13,18500.031
2014-10-14,18500.031
2014-10-15,18500.031
2014-10-16,18500.031
2014-10-17,18500.031
2014-10-18,18500.031
2014-10-19,18500.031
2014-10-20,18500.031
2014-10-21,18500.031
2014-10-22,18500.031
2014-10-23,18500.031
2014-10-24,18500.031
2014-10-25,18500.031
2014-10-26,18500.031
2014-10-27,18500.031
2014-10-28,18500.031
2014-10-29,18500.031
2014-10-30,18500.031
2014-10-31,18500.031
2014-11-01,18500.031
2014-11-02,18500.031
2014-11-03,18500.031
2014-11-04,18500.031
2014-11-05,18500.031
2014-11-06,18500.031
2014-11-07,18500.031
2014-11-08,18500.031
2014-11-09,18500.031
2014-11-10,18500.031
2014-11-11,18500.031
2014-11-12,18500.031
2014-11-13,18500.031
2014-11-14,18500.031
2014-11-15,18500.031
2014-11-16,18500.031
2014-11-17,18500.031
2014-11-18,18500.031
2014-11-19,18500.031
2014-11-20,18500.031
2014-11-21,18500.031
2014-11-22,18500.031
2014-11-23,18500.031
2014-11-24,18500.031
2014-11-25,18500.031
2014-11-26,18500.031
2014-11-27,18500.031
2014-11-28,18500.031
2014-11-29,18500.031
2014-11-30,18500.031
2014-12-01,18500.031
2014-12-02,18500.031
2014-12-03,18500.031
2014-12-04,18500.031
2014-12-05,18500.031
2014-12-06,18500.031
2014-12-07,18500.031
2014-12-08,18500.031
2014-12-09,18500.031
2014-12-10,18500.031
2014-12-11,18500.031
2014-12-12,18500.031
2014-12-13,18500.031
2014-12-14,18500.031
2014-12-15,18500.031
2014-12-16,18500.031
2014-12-17,18500.031
2014-12-18,18500.031
2014-12-19,18500.031
2014-12-20,18500.031
2014-12-21,18500.031
2014-12-22,18500.031
2014-12-23,18500.031
2014-12-24,18500.031
2014-12-25,18500.031
2014-12-26,18500.031
2014-12-27,18500.031
2014-12-28,18500.031
2014-12-29,18500.031
2014-12-30,18500.031
2014-12-31,18500.031
2015-01-01,18666.621
2015-01-02,18666.621
2015-01-03,18666.621
2015-01-04,18666.621
2015-01-05,18666.621
2015-01-06,18666.621
2015-01-07,18666.621
2015-01-08,18666.621
2015-01-09,18666.621
2015-01-10,18666.621
2015-01-11,18666.621
2015-01-12,18666.621
2015-01-13,18666.621
2015-01-14,18666.621
2015-01-15,18666.621
2015-01-16,18666.621
2015-01-17,18666.621
2015-01-18,18666.621
2015-01-19,18666.621
2015-01-20,18666.621
2015-01-21,18666.621
2015-01-22,18666.621
2015-01-23,18666.621
2015-01-24,18666.621
2015-01-25,18666.621
2015-01-26,18666.621
2015-01-27,18666.621
2015-01-28,18666.621
2015-01-29,18666.621
2015-01-30,18666.621
2015-01-31,18666.621
2015-02-01,18666.621
2015-02-02,18666.621
2015-02-03,18666.621
2015-02-04,18666.621
2015-02-05,18666.621
2015-02-06,18666.621
2015-02-07,18666.621
2015-02-08,18666.621
2015-02-09,18666.621
2015-02-10,18666.621
2015-02-11,18666.621
2015-02-12,18666.621
2015-02-13,18666.621
2015-02-14,18666.621
2015-02-15,18666.621
2015-02-16,18666.621
2015-02-17,18666.621
2015-02-18,18666.621
2015-02-19,18666.621
2015-02-20,18666.621
2015-02-21,18666.621
2015-02-22,18666.621
2015-02-23,18666.621
2015-02-24,18666.621
2015-02-25,18666.621
2015-02-26,18666.621
2015-02-27,18666.621
2015-02-28,18666.621
2015-03-01,18666.621
2015-03-02,18666.621
2015-03-03,18666.621
2015-03-04,18666.621
2015-03-05,18666.621
2015-03-06,18666.621
2015-03-07,18666.621
2015-03-08,18666.621
2015-03-09,18666.621
2015-03-10,18666.621
2015-03-11,18666.621
2015-03-12,18666.621
2015-03-13,18666.621
2015-03-14,18666.621
2015-03-15,18666.621
2015-03-16,18666.621
2015-03-17,18666.621
2015-03-18,18666.621
2015-03-19,18666.621
2015-03-20,18666.621
2015-03-21,18666.621
2015-03-22,18666.621
2015-03-23,18666.621
2015-03-24,18666.621
2015-03-25,18666.621
2015-03-26,18666.621
2015-03-27,18666.621
2015-03-28,18666.621
2015-03-29,18666.621
2015-03-30,18666.621
2015-03-31,18666.621
2015-04-01,18782.243
2015-04-02,18782.243
2015-04-03,18782.243
2015-04-04,18782.243
2015-04-05,18782.243
2015-04-06,18782.243
2015-04-07,18782.243
2015-04-08,18782.243
2015-04-09,18782.243
2015-04-10,18782.243
2015-04-11,18782.243
2015-04-12,18782.243
2015-04-13,18782.243
2015-04-14,18782.243
2015-04-15,18782.243
2015-04-16,18782.243
2015-04-17,18782.243
2015-04-18,18782.243
2015-04-19,18782.243
2015-04-20,18782.243
2015-04-21,18782.243
2015-04-22,18782.243
2015-04-23,18782.243
2015-04-24,18782.243
2015-04-25,18782.243
2015-04-26,18782.243
2015-04-27,18782.243
2015-04-28,18782.243
2015-04-29,18782.243
2015-04-30,18782.243
2015-05-01,18782.243
2015-05-02,18782.243
2015-05-03,18782.243
2015-05-04,18782.243
2015-05-05,18782.243
2015-05-06,18782.243
2015-05-07,18782.243
2015-05-08,18782.243
2015-05-09,18782.243
2015-05-10,18782.243
2015-05-11,18782.243
2015-05-12,18782.243
2015-05-13,18782.243
2015-05-14,18782.243
2015-05-15,18782.243
2015-05-16,18782.243
2015-05-17,18782.243
2015-05-18,18782.243
2015-05-19,18782.243
2015-05-20,18782.243
2015-05-21,18782.243
2015-05-22,18782.243
2015-05-23,18782.243
2015-05-24,18782.243
2015-05-25,18782.243
2015-05-26,18782.243
2015-05-27,18782.243
2015-05-28,18782.243
2015-05-29,18782.243
2015-05-30,18782.243
2015-05-31,18782.243
2015-06-01,18782.243
2015-06-02,18782.243
2015-06-03,18782.243
2015-06-04,18782.243
2015-06-05,18782.243
2015-06-06,18782.243
2015-06-07,18782.243
2015-06-08,18782.243
2015-06-09,18782.243
2015-06-10,18782.243
2015-06-11,18782.243
2015-06-12,18782.243
2015-06-13,18782.243
2015-06-14,18782.243
2015-06-15,18782.243
2015-06-16,18782.243
2015-06-17,18782.243
2015-06-18,18782.243
2015-06-19,18782.243
2015-06-20,18782.243
2015-06-21,18782.243
2015-06-22,18782.243
2015-06-23,18782.243
2015-06-24,18782.243
2015-06-25,18782.243
2015-06-26,18782.243
2015-06-27,18782.243
2015-06-28,18782.243
2015-06-29,18782.243
2015-06-30,18782.243
2015-07-01,18857.418
2015-07-02,18857.418
2015-07-03,18857.418
2015-07-04,18857.418
2015-07-05,18857.418
2015-07-06,18857.418
2015-07-07,18857.418
2015-07-08,18857.418
2015-07-09,18857.418
2015-07-10,18857.418
2015-07-11,18857.418
2015-07-12,18857.418
2015-07-13,18857.418
2015-07-14,18857.418
2015-07-15,18857.418
2015-07-16,18857.418
2015-07-17,18857.418
2015-07-18,18857.418
2015-07-19,18857.418
2015-07-20,18857.418
2015-07-21,18857.418
2015-07-22,18857.418
2015-07-23,18857.418
2015-07-24,18857.418
2015-07-25,18857.418
2015-07-26,18857.418
2015-07-27,18857.418
2015-07-28,18857.418
2015-07-29,18857.418
2015-07-30,18857.418
2015-07-31,18857.418
2015-08-01,18857.418
2015-08-02,18857.418
2015-08-03,18857.418
2015-08-04,18857.418
2015-08-05,18857.418
2015-08-06,18857.418
2015-08-07,18857.418
2015-08-08,18857.418
2015-08-09,18857.418
2015-08-10,18857.418
2015-08-11,18857.418
2015-08-12,18857.418
2015-08-13,18857.418
2015-08-14,18857.418
2015-08-15,18857.418
2015-08-16,18857.418
2015-08-17,18857.418
2015-08-18,18857.418
2015-08-19,18857.418
2015-08-20,18857.418
2015-08-21,18857.418
2015-08-22,18857.418
2015-08-23,18857.418
2015-08-24,18857.418
2015-08-25,18857.418
2015-08-26,18857.418
2015-08-27,18857.418
2015-08-28,18857.418
2015-08-29,18857.418
2015-08-30,18857.418
2015-08-31,18857.418
2015-09-01,18857.418
2015-09-02,18857.418
2015-09-03,18857.418
2015-09-04,18857.418
2015-09-05,18857.418
2015-09-06,18857.418
2015-09-07,18857.418
2015-09-08,18857.418
2015-09-09,18857.418
2015-09-10,18857.418
2015-09-11,18857.418
2015-09-12,18857.418
2015-09-13,18857.418
2015-09-14,18857.418
2015-09-15,18857.418
2015-09-16,18857.418
2015-09-17,18857.418
2015-09-18,18857.418
2015-09-19,18857.418
2015-09-20,18857.418
2015-09-21,18857.418
2015-09-22,18857.418
2015-09-23,18857.418
2015-09-24,18857.418
2015-09-25,18857.418
2015-09-26,18857.418
2015-09-27,18857.418
2015-09-28,18857.418
2015-09-29,18857.418
2015-09-30,18857.418
2015-10-01,18892.206
2015-10-02,18892.206
2015-10-03,18892.206
2015-10-04,18892.206
2015-10-05,18892.206
2015-10-06,18892.206
2015-10-07,18892.206
2015-10-08,18892.206
2015-10-09,18892.206
2015-10-10,18892.206
2015-10-11,18892.206
2015-10-12,18892.206
2015-10-13,18892.206
2015-10-14,18892.206
2015-10-15,18892.206
2015-10-16,18892.206
2015-10-17,18892.206
2015-10-18,18892.206
2015-10-19,18892.206
2015-10-20,18892.206
2015-10-21,18892.206
2015-10-22,18892.206
2015-10-23,18892.206
2015-10-24,18892.206
2015-10-25,18892.206
2015-10-26,18892.206
2015-10-27,18892.206
2015-10-28,18892.206
2015-10-29,18892.206
2015-10-30,18892.206
2015-10-31,18892.206
2015-11-01,18892.206
2015-11-02,18892.206
2015-11-03,18892.206
2015-11-04,18892.206
2015-11-05,18892.206
2015-11-06,18892.206
2015-11-07,18892.206
2015-11-08,18892.206
2015-11-09,18892.206
2015-11-10,18892.206
2015-11-11,18892.206
2015-11-12,18892.206
2015-11-13,18892.206
2015-11-14,18892.206
2015-11-15,18892.206
2015-11-16,18892.206
2015-11-17,18892.206
2015-11-18,18892.206
2015-11-19,18892.206
2015-11-20,18892.206
2015-11-21,18892.206
2015-11-22,18892.206
2015-11-23,18892.206
2015-11-24,18892.206
2015-11-25,18892.206
2015-11-26,18892.206
2015-11-27,18892.206
2015-11-28,18892.206
2015-11-29,18892.206
2015-11-30,18892.206
2015-12-01,18892.206
2015-12-02,18892.206
2015-12-03,18892.206
2015-12-04,18892.206
2015-12-05,18892.206
2015-12-06,18892.206
2015-12-07,18892.206
2015-12-08,18892.206
2015-12-09,18892.206
2015-12-10,18892.206
2015-12-11,18892.206
2015-12-12,18892.206
2015-12-13,18892.206
2015-12-14,18892.206
2015-12-15,18892.206
2015-12-16,18892.206
2015-12-17,18892.206
2015-12-18,18892.206
2015-12-19,18892.206
2015-12-20,18892.206
2015-12-21,18892.206
2015-12-22,18892.206
2015-12-23,18892.206
2015-12-24,18892.206
2015-12-25,18892.206
2015-12-26,18892.206
2015-12-27,18892.206
2015-12-28,18892.206
2015-12-29,18892.206
2015-12-30,18892.206
2015-12-31,18892.206
2016-01-01,19001.69
2016-01-02,19001.69
2016-01-03,19001.69
2016-01-04,19001.69
2016-01-05,19001.69
2016-01-06,19001.69
2016-01-07,19001.69
2016-01-08,19001.69
2016-01-09,19001.69
2016-01-10,19001.69
2016-01-11,19001.69
2016-01-12,19001.69
2016-01-13,19001.69
2016-01-14,19001.69
2016-01-15,19001.69
2016-01-16,19001.69
2016-01-17,19001.69
2016-01-18,19001.69
2016-01-19,19001.69
2016-01-20,19001.69
2016-01-21,19001.69
2016-01-22,19001.69
2016-01-23,19001.69
2016-01-24,19001.69
2016-01-25,19001.69
2016-01-26,19001.69
2016-01-27,19001.69
2016-01-28,19001.69
2016-01-29,19001.69
2016-01-30,19001.69
2016-01-31,19001.69
2016-02-01,19001.69
2016-02-02,19001.69
2016-02-03,19001.69
2016-02-04,19001.69
2016-02-05,19001.69
2016-02-06,19001.69
2016-02-07,19001.69
2016-02-08,19001.69
2016-02-09,19001.69
2016-02-10,19001.69
2016-02-11,19001.69
2016-02-12,19001.69
2016-02-13,19001.69
2016-02-14,19001.69
2016-02-15,19001.69
2016-02-16,19001.69
2016-02-17,19001.69
2016-02-18,19001.69
2016-02-19,19001.69
2016-02-20,19001.69
2016-02-21,19001.69
2016-02-22,19001.69
2016-02-23,19001.69
2016-02-24,19001.69
2016-02-25,19001.69
2016-02-26,19001.69
2016-02-27,19001.69
2016-02-28,19001.69
2016-02-29,19001.69
2016-03-01,19001.69
2016-03-02,19001.69
2016-03-03,19001.69
2016-03-04,19001.69
2016-03-05,19001.69
2016-03-06,19001.69
2016-03-07,19001.69
2016-03-08,19001.69
2016-03-09,19001.69
2016-03-10,19001.69
2016-03-11,19001.69
2016-03-12,19001.69
2016-03-13,19001.69
2016-03-14,19001.69
2016-03-15,19001.69
2016-03-16,19001.69
2016-03-17,19001.69
2016-03-18,19001.69
2016-03-19,19001.69
2016-03-20,19001.69
2016-03-21,19001.69
2016-03-22,19001.69
2016-03-23,19001.69
2016-03-24,19001.69
2016-03-25,19001.69
2016-03-26,19001.69
2016-03-27,19001.69
2016-03-28,19001.69
2016-03-29,19001.69
2016-03-30,19001.69
2016-03-31,19001.69
2016-04-01,19062.709
2016-04-02,19062.709
2016-04-03,19062.709
2016-04-04,19062.709
2016-04-05,19062.709
2016-04-06,19062.709
2016-04-07,19062.709
2016-04-08,19062.709
2016-04-09,19062.709
2016-04-10,19062.709
2016-04-11,19062.709
2016-04-12,19062.709
2016-04-13,19062.709
2016-04-14,19062.709
2016-04-15,19062.709
2016-04-16,19062.709
2016-04-17,19062.709
2016-04-18,19062.709
2016-04-19,19062.709
2016-04-20,19062.709
2016-04-21,19062.709
2016-04-22,19062.709
2016-04-23,19062.709
2016-04-24,19062.709
2016-04-25,19062.709
2016-04-26,19062.709
2016-04-27,19062.709
2016-04-28,19062.709
2016-04-29,19062.709
2016-04-30,19062.709
2016-05-01,19062.709
2016-05-02,19062.709
2016-05-03,19062.709
2016-05-04,19062.709
2016-05-05,19062.709
2016-05-06,19062.709
2016-05-07,19062.709
2016-05-08,19062.709
2016-05-09,19062.709
2016-05-10,19062.709
2016-05-11,19062.709
2016-05-12,19062.709
2016-05-13,19062.709
2016-05-14,19062.709
2016-05-15,19062.709
2016-05-16,19062.709
2016-05-17,19062.709
2016-05-18,19062.709
2016-05-19,19062.709
2016-05-20,19062.709
2016-05-21,19062.709
2016-05-22,19062.709
2016-05-23,19062.709
2016-05-24,19062.709
2016-05-25,19062.709
2016-05-26,19062.709
2016-05-27,19062.709
2016-05-28,19062.709
2016-05-29,19062.709
2016-05-30,19062.709
2016-05-31,19062.709
2016-06-01,19062.709
2016-06-02,19062.709
2016-06-03,19062.709
2016-06-04,19062.709
2016-06-05,19062.709
2016-06-06,19062.709
2016-06-07,19062.709
2016-06-08,19062.709
2016-06-09,19062.709
2016-06-10,19062.709
2016-06-11,19062.709
2016-06-12,19062.709
2016-06-13,19062.709
2016-06-14,19062.709
2016-06-15,19062.709
2016-06-16,19062.709
2016-06-17,19062.709
2016-06-18,19062.709
2016-06-19,19062.709
2016-06-20,19062.709
2016-06-21,19062.709
2016-06-22,19062.709
2016-06-23,19062.709
2016-06-24,19062.709
2016-06-25,19062.709
2016-06-26,19062.709
2016-06-27,19062.709
2016-06-28,19062.709
2016-06-29,19062.709
2016-06-30,19062.709
2016-07-01,19197.938
2016-07-02,19197.938
2016-07-03,19197.938
2016-07-04,19197.938
2016-07-05,19197.938
2016-07-06,19197.938
2016-07-07,19197.938
2016-07-08,19197.938
2016-07-09,19197.938
2016-07-10,19197.938
2016-07-11,19197.938
2016-07-12,19197.938
2016-07-13,19197.938
2016-07-14,19197.938
2016-07-15,19197.938
2016-07-16,19197.938
2016-07-17,19197.938
2016-07-18,19197.938
2016-07-19,19197.938
2016-07-20,19197.938
2016-07-21,19197.938
2016-07-22,19197.938
2016-07-23,19197.938
2016-07-24,19197.938
2016-07-25,19197.938
2016-07-26,19197.938
2016-07-27,19197.938
2016-07-28,19197.938
2016-07-29,19197.938
2016-07-30,19197.938
2016-07-31,19197.938
2016-08-01,19197.938
2016-08-02,19197.938
2016-08-03,19197.938
2016-08-04,19197.938
2016-08-05,19197.938
2016-08-06,19197.938
2016-08-07,19197.938
2016-08-08,19197.938
2016-08-09,19197.938
2016-08-10,19197.938
2016-08-11,19197.938
2016-08-12,19197.938
2016-08-13,19197.938
2016-08-14,19197.938
2016-08-15,19197.938
2016-08-16,19197.938
2016-08-17,19197.938
2016-08-18,19197.938
2016-08-19,19197.938
2016-08-20,19197.938
2016-08-21,19197.938
2016-08-22,19197.938
2016-08-23,19197.938
2016-08-24,19197.938
2016-08-25,19197.938
2016-08-26,19197.938
2016-08-27,19197.938
2016-08-28,19197.938
2016-08-29,19197.938
2016-08-30,19197.938
2016-08-31,19197.938
2016-09-01,19197.938
2016-09-02,19197.938
2016-09-03,19197.938
2016-09-04,19197.938
2016-09-05,19197.938
2016-09-06,19197.938
2016-09-07,19197.938
2016-09-08,19197.938
2016-09-09,19197.938
2016-09-10,19197.938
2016-09-11,19197.938
2016-09-12,19197.938
2016-09-13,19197.938
2016-09-14,19197.938
2016-09-15,19197.938
2016-09-16,19197.938
2016-09-17,19197.938
2016-09-18,19197.938
2016-09-19,19197.938
2016-09-20,19197.938
2016-09-21,19197.938
2016-09-22,19197.938
2016-09-23,19197.938
2016-09-24,19197.938
2016-09-25,19197.938
2016-09-26,19197.938
2016-09-27,19197.938
2016-09-28,19197.938
2016-09-29,19197.938
2016-09-30,19197.938
2016-10-01,19304.352
2016-10-02,19304.352
2016-10-03,19304.352
2016-10-04,19304.352
2016-10-05,19304.352
2016-10-06,19304.352
2016-10-07,19304.352
2016-10-08,19304.352
2016-10-09,19304.352
2016-10-10,19304.352
2016-10-11,19304.352
2016-10-12,19304.352
2016-10-13,19304.352
2016-10-14,19304.352
2016-10-15,19304.352
2016-10-16,19304.352
2016-10-17,19304.352
2016-10-18,19304.352
2016-10-19,19304.352
2016-10-20,19304.352
2016-10-21,19304.352
2016-10-22,19304.352
2016-10-23,19304.352
2016-10-24,19304.352
2016-10-25,19304.352
2016-10-26,19304.352
2016-10-27,19304.352
2016-10-28,19304.352
2016-10-29,19304.352
2016-10-30,19304.352
2016-10-31,19304.352
2016-11-01,19304.352
2016-11-02,19304.352
2016-11-03,19304.352
2016-11-04,19304.352
2016-11-05,19304.352
2016-11-06,19304.352
2016-11-07,19304.352
2016-11-08,19304.352
2016-11-09,19304.352
2016-11-10,19304.352
2016-11-11,19304.352
2016-11-12,19304.352
2016-11-13,19304.352
2016-11-14,19304.352
2016-11-15,19304.352
2016-11-16,19304.352
2016-11-17,19304.352
2016-11-18,19304.352
2016-11-19,19304.352
2016-11-20,19304.352
2016-11-21,19304.352
2016-11-22,19304.352
2016-11-23,19304.352
2016-11-24,19304.352
2016-11-25,19304.352
2016-11-26,19304.352
2016-11-27,19304.352
2016-11-28,19304.352
2016-11-29,19304.352
2016-11-30,19304.352
2016-12-01,19304.352
2016-12-02,19304.352
2016-12-03,19304.352
2016-12-04,19304.352
2016-12-05,19304.352
2016-12-06,19304.352
2016-12-07,19304.352
2016-12-08,19304.352
2016-12-09,19304.352
2016-12-10,19304.352
2016-12-11,19304.352
2016-12-12,19304.352
2016-12-13,19304.352
2016-12-14,19304.352
2016-12-15,19304.352
2016-12-16,19304.352
2016-12-17,19304.352
2016-12-18,19304.352
2016-12-19,19304.352
2016-12-20,19304.352
2016-12-21,19304.352
2016-12-22,19304.352
2016-12-23,19304.352
2016-12-24,19304.352
2016-12-25,19304.352
2016-12-26,19304.352
2016-12-27,19304.352
2016-12-28,19304.352
2016-12-29,19304.352
2016-12-30,19304.352
2016-12-31,19304.352
2017-01-01,19398.343
2017-01-02,19398.343
2017-01-03,19398.343
2017-01-04,19398.343
2017-01-05,19398.343
2017-01-06,19398.343
2017-01-07,19398.343
2017-01-08,19398.343
2017-01-09,19398.343
2017-01-10,19398.343
2017-01-11,19398.343
2017-01-12,19398.343
2017-01-13,19398.343
2017-01-14,19398.343
2017-01-15,19398.343
2017-01-16,19398.343
2017-01-17,19398.343
2017-01-18,19398.343
2017-01-19,19398.343
2017-01-20,19398.343
2017-01-21,19398.343
2017-01-22,19398.343
2017-01-23,19398.343
2017-01-24,19398.343
2017-01-25,19398.343
2017-01-26,19398.343
2017-01-27,19398.343
2017-01-28,19398.343
2017-01-29,19398.343
2017-01-30,19398.343
2017-01-31,19398.343
2017-02-01,19398.343
2017-02-02,19398.343
2017-02-03,19398.343
2017-02-04,19398.343
2017-02-05,19398.343
2017-02-06,19398.343
2017-02-07,19398.343
2017-02-08,19398.343
2017-02-09,19398.343
2017-02-10,19398.343
2017-02-11,19398.343
2017-02-12,19398.343
2017-02-13,19398.343
2017-02-14,19398.343
2017-02-15,19398.343
2017-02-16,19398.343
2017-02-17,19398.343
2017-02-18,19398.343
2017-02-19,19398.343
2017-02-20,19398.343
2017-02-21,19398.343
2017-02-22,19398.343
2017-02-23,19398.343
2017-02-24,19398.343
2017-02-25,19398.343
2017-02-26,19398.343
2017-02-27,19398.343
2017-02-28,19398.343
2017-03-01,19398.343
2017-03-02,19398.343
2017-03-03,19398.343
2017-03-04,19398.343
2017-03-05,19398.343
2017-03-06,19398.343
2017-03-07,19398.343
2017-03-08,19398.343
2017-03-09,19398.343
2017-03-10,19398.343
2017-03-11,19398.343
2017-03-12,19398.343
2017-03-13,19398.343
2017-03-14,19398.343
2017-03-15,19398.343
2017-03-16,19398.343
2017-03-17,19398.343
2017-03-18,19398.343
2017-03-19,19398.343
2017-03-20,19398.343
2017-03-21,19398.343
2017-03-22,19398.343
2017-03-23,19398.343
2017-03-24,19398.343
2017-03-25,19398.343
2017-03-26,19398.343
2017-03-27,19398.343
2017-03-28,19398.343
2017-03-29,19398.343
2017-03-30,19398.343
2017-03-31,19398.343
2017-04-01,19506.949
2017-04-02,19506.949
2017-04-03,19506.949
2017-04-04,19506.949
2017-04-05,19506.949
2017-04-06,19506.949
2017-04-07,19506.949
2017-04-08,19506.949
2017-04-09,19506.949
2017-04-10,19506.949
2017-04-11,19506.949
2017-04-12,19506.949
2017-04-13,19506.949
2017-04-14,19506.949
2017-04-15,19506.949
2017-04-16,19506.949
2017-04-17,19506.949
2017-04-18,19506.949
2017-04-19,19506.949
2017-04-20,19506.949
2017-04-21,19506.949
2017-04-22,19506.949
2017-04-23,19506.949
2017-04-24,19506.949
2017-04-25,19506.949
2017-04-26,19506.949
2017-04-27,19506.949
2017-04-28,19506.949
2017-04-29,19506.949
2017-04-30,19506.949
2017-05-01,19506.949
2017-05-02,19506.949
2017-05-03,19506.949
2017-05-04,19506.949
2017-05-05,19506.949
2017-05-06,19506.949
2017-05-07,19506.949
2017-05-08,19506.949
2017-05-09,19506.949
2017-05-10,19506.949
2017-05-11,19506.949
2017-05-12,19506.949
2017-05-13,19506.949
2017-05-14,19506.949
2017-05-15,19506.949
2017-05-16,19506.949
2017-05-17,19506.949
2017-05-18,19506.949
2017-05-19,19506.949
2017-05-20,19506.949
2017-05-21,19506.949
2017-05-22,19506.949
2017-05-23,19506.949
2017-05-24,19506.949
2017-05-25,19506.949
2017-05-26,19506.949
2017-05-27,19506.949
2017-05-28,19506.949
2017-05-29,19506.949
2017-05-30,19506.949
2017-05-31,19506.949
2017-06-01,19506.949
2017-06-02,19506.949
2017-06-03,19506.949
2017-06-04,19506.949
2017-06-05,19506.949
2017-06-06,19506.949
2017-06-07,19506.949
2017-06-08,19506.949
2017-06-09,19506.949
2017-06-10,19506.949
2017-06-11,19506.949
2017-06-12,19506.949
2017-06-13,19506.949
2017-06-14,19506.949
2017-06-15,19506.949
2017-06-16,19506.949
2017-06-17,19506.949
2017-06-18,19506.949
2017-06-19,19506.949
2017-06-20,19506.949
2017-06-21,19506.949
2017-06-22,19506.949
2017-06-23,19506.949
2017-06-24,19506.949
2017-06-25,19506.949
2017-06-26,19506.949
2017-06-27,19506.949
2017-06-28,19506.949
2017-06-29,19506.949
2017-06-30,19506.949
2017-07-01,19660.766
2017-07-02,19660.766
2017-07-03,19660.766
2017-07-04,19660.766
2017-07-05,19660.766
2017-07-06,19660.766
2017-07-07,19660.766
2017-07-08,19660.766
2017-07-09,19660.766
2017-07-10,19660.766
2017-07-11,19660.766
2017-07-12,19660.766
2017-07-13,19660.766
2017-07-14,19660.766
2017-07-15,19660.766
2017-07-16,19660.766
2017-07-17,19660.766
2017-07-18,19660.766
2017-07-19,19660.766
2017-07-20,19660.766
2017-07-21,19660.766
2017-07-22,19660.766
2017-07-23,19660.766
2017-07-24,19660.766
