Date,MPR,HeadlineInflation,BrentOil,Cocoa,Gold,InterestRate,NetForeignAssets,NIR,Imports,Exports
2021-04-19,14.5,8.52,65.33,2419.48,1759.21,13.57,4888.16728,7805.30932,1102.65,1248.25
2021-04-20,14.5,8.52,65.33,2419.48,1759.21,13.57,4888.16728,7805.30932,1102.65,1248.25
2021-04-21,14.5,8.52,65.33,2419.48,1759.21,13.57,4888.16728,7805.30932,1102.65,1248.25
2021-04-22,14.5,8.52,65.33,2419.48,1759.21,13.57,4888.16728,7805.30932,1102.65,1248.25
2021-04-23,14.5,8.52,65.33,2419.48,1759.21,13.57,4888.16728,7805.30932,1102.65,1248.25
2021-04-24,14.5,8.52,65.33,2419.48,1759.21,13.57,4888.16728,7805.30932,1102.65,1248.25
2021-04-25,14.5,8.52,65.33,2419.48,1759.21,13.57,4888.16728,7805.30932,1102.65,1248.25
2021-04-26,14.5,8.52,65.33,2419.48,1759.21,13.57,4888.16728,7805.30932,1102.65,1248.25
2021-04-27,14.5,8.52,65.33,2419.48,1759.21,13.57,4888.16728,7805.30932,1102.65,1248.25
2021-04-28,14.5,8.52,65.33,2419.48,1759.21,13.57,4888.16728,7805.30932,1102.65,1248.25
2021-04-29,14.5,8.52,65.33,2419.48,1759.21,13.57,4888.16728,7805.30932,1102.65,1248.25
2021-04-30,14.5,8.52,65.33,2419.48,1759.21,13.57,4888.16728,7805.30932,1102.65,1248.25
2021-05-01,13.5,7.52,68.34,2450.45,1849.28,13.57,4812.702911,8231.125878,1220.44,1241.3
2021-05-02,13.5,7.52,68.34,2450.45,1849.28,13.57,4812.702911,8231.125878,1220.44,1241.3
2021-05-03,13.5,7.52,68.34,2450.45,1849.28,13.57,4812.702911,8231.125878,1220.44,1241.3
2021-05-04,13.5,7.52,68.34,2450.45,1849.28,13.57,4812.702911,8231.125878,1220.44,1241.3
2021-05-05,13.5,7.52,68.34,2450.45,1849.28,13.57,4812.702911,8231.125878,1220.44,1241.3
2021-05-06,13.5,7.52,68.34,2450.45,1849.28,13.57,4812.702911,8231.125878,1220.44,1241.3
2021-05-07,13.5,7.52,68.34,2450.45,1849.28,13.57,4812.702911,8231.125878,1220.44,1241.3
2021-05-08,13.5,7.52,68.34,2450.45,1849.28,13.57,4812.702911,8231.125878,1220.44,1241.3
2021-05-09,13.5,7.52,68.34,2450.45,1849.28,13.57,4812.702911,8231.125878,1220.44,1241.3
2021-05-10,13.5,7.52,68.34,2450.45,1849.28,13.57,4812.702911,8231.125878,1220.44,1241.3
2021-05-11,13.5,7.52,68.34,2450.45,1849.28,13.57,4812.702911,8231.125878,1220.44,1241.3
2021-05-12,13.5,7.52,68.34,2450.45,1849.28,13.57,4812.702911,8231.125878,1220.44,1241.3
2021-05-13,13.5,7.52,68.34,2450.45,1849.28,13.57,4812.702911,8231.125878,1220.44,1241.3
2021-05-14,13.5,7.52,68.34,2450.45,1849.28,13.57,4812.702911,8231.125878,1220.44,1241.3
2021-05-15,13.5,7.52,68.34,2450.45,1849.28,13.57,4812.702911,8231.125878,1220.44,1241.3
2021-05-16,13.5,7.52,68.34,2450.45,1849.28,13.57,4812.702911,8231.125878,1220.44,1241.3
2021-05-17,13.5,7.52,68.34,2450.45,1849.28,13.57,4812.702911,8231.125878,1220.44,1241.3
2021-05-18,13.5,7.52,68.34,2450.45,1849.28,13.57,4812.702911,8231.125878,1220.44,1241.3
2021-05-19,13.5,7.52,68.34,2450.45,1849.28,13.57,4812.702911,8231.125878,1220.44,1241.3
2021-05-20,13.5,7.52,68.34,2450.45,1849.28,13.57,4812.702911,8231.125878,1220.44,1241.3
2021-05-21,13.5,7.52,68.34,2450.45,1849.28,13.57,4812.702911,8231.125878,1220.44,1241.3
2021-05-22,13.5,7.52,68.34,2450.45,1849.28,13.57,4812.702911,8231.125878,1220.44,1241.3
2021-05-23,13.5,7.52,68.34,2450.45,1849.28,13.57,4812.702911,8231.125878,1220.44,1241.3
2021-05-24,13.5,7.52,68.34,2450.45,1849.28,13.57,4812.702911,8231.125878,1220.44,1241.3
2021-05-25,13.5,7.52,68.34,2450.45,1849.28,13.57,4812.702911,8231.125878,1220.44,1241.3
2021-05-26,13.5,7.52,68.34,2450.45,1849.28,13.57,4812.702911,8231.125878,1220.44,1241.3
2021-05-27,13.5,7.52,68.34,2450.45,1849.28,13.57,4812.702911,8231.125878,1220.44,1241.3
2021-05-28,13.5,7.52,68.34,2450.45,1849.28,13.57,4812.702911,8231.125878,1220.44,1241.3
2021-05-29,13.5,7.52,68.34,2450.45,1849.28,13.57,4812.702911,8231.125878,1220.44,1241.3
2021-05-30,13.5,7.52,68.34,2450.45,1849.28,13.57,4812.702911,8231.125878,1220.44,1241.3
2021-05-31,13.5,7.52,68.34,2450.45,1849.28,13.57,4812.702911,8231.125878,1220.44,1241.3
2021-06-01,13.5,7.81,73.35,2407.5,1835.15,12.875,4525.199712,7939.163693,1110.06,1198.05
2021-06-02,13.5,7.81,73.35,2407.5,1835.15,12.875,4525.199712,7939.163693,1110.06,1198.05
2021-06-03,13.5,7.81,73.35,2407.5,1835.15,12.875,4525.199712,7939.163693,1110.06,1198.05
2021-06-04,13.5,7.81,73.35,2407.5,1835.15,12.875,4525.199712,7939.163693,1110.06,1198.05
2021-06-05,13.5,7.81,73.35,2407.5,1835.15,12.875,4525.199712,7939.163693,1110.06,1198.05
2021-06-06,13.5,7.81,73.35,2407.5,1835.15,12.875,4525.199712,7939.163693,1110.06,1198.05
2021-06-07,13.5,7.81,73.35,2407.5,1835.15,12.875,4525.199712,7939.163693,1110.06,1198.05
2021-06-08,13.5,7.81,73.35,2407.5,1835.15,12.875,4525.199712,7939.163693,1110.06,1198.05
2021-06-09,13.5,7.81,73.35,2407.5,1835.15,12.875,4525.199712,7939.163693,1110.06,1198.05
2021-06-10,13.5,7.81,73.35,2407.5,1835.15,12.875,4525.199712,7939.163693,1110.06,1198.05
2021-06-11,13.5,7.81,73.35,2407.5,1835.15,12.875,4525.199712,7939.163693,1110.06,1198.05
2021-06-12,13.5,7.81,73.35,2407.5,1835.15,12.875,4525.199712,7939.163693,1110.06,1198.05
2021-06-13,13.5,7.81,73.35,2407.5,1835.15,12.875,4525.199712,7939.163693,1110.06,1198.05
2021-06-14,13.5,7.81,73.35,2407.5,1835.15,12.875,4525.199712,7939.163693,1110.06,1198.05
2021-06-15,13.5,7.81,73.35,2407.5,1835.15,12.875,4525.199712,7939.163693,1110.06,1198.05
2021-06-16,13.5,7.81,73.35,2407.5,1835.15,12.875,4525.199712,7939.163693,1110.06,1198.05
2021-06-17,13.5,7.81,73.35,2407.5,1835.15,12.875,4525.199712,7939.163693,1110.06,1198.05
2021-06-18,13.5,7.81,73.35,2407.5,1835.15,12.875,4525.199712,7939.163693,1110.06,1198.05
2021-06-19,13.5,7.81,73.35,2407.5,1835.15,12.875,4525.199712,7939.163693,1110.06,1198.05
2021-06-20,13.5,7.81,73.35,2407.5,1835.15,12.875,4525.199712,7939.163693,1110.06,1198.05
2021-06-21,13.5,7.81,73.35,2407.5,1835.15,12.875,4525.199712,7939.163693,1110.06,1198.05
2021-06-22,13.5,7.81,73.35,2407.5,1835.15,12.875,4525.199712,7939.163693,1110.06,1198.05
2021-06-23,13.5,7.81,73.35,2407.5,1835.15,12.875,4525.199712,7939.163693,1110.06,1198.05
2021-06-24,13.5,7.81,73.35,2407.5,1835.15,12.875,4525.199712,7939.163693,1110.06,1198.05
2021-06-25,13.5,7.81,73.35,2407.5,1835.15,12.875,4525.199712,7939.163693,1110.06,1198.05
2021-06-26,13.5,7.81,73.35,2407.5,1835.15,12.875,4525.199712,7939.163693,1110.06,1198.05
2021-06-27,13.5,7.81,73.35,2407.5,1835.15,12.875,4525.199712,7939.163693,1110.06,1198.05
2021-06-28,13.5,7.81,73.35,2407.5,1835.15,12.875,4525.199712,7939.163693,1110.06,1198.05
2021-06-29,13.5,7.81,73.35,2407.5,1835.15,12.875,4525.199712,7939.163693,1110.06,1198.05
2021-06-30,13.5,7.81,73.35,2407.5,1835.15,12.875,4525.199712,7939.163693,1110.06,1198.05
2021-07-01,13.5,8.99,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
2021-07-02,13.5,8.99,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
2021-07-03,13.5,8.99,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
2021-07-04,13.5,8.99,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
2021-07-05,13.5,8.99,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
2021-07-06,13.5,8.99,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
2021-07-07,13.5,8.99,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
2021-07-08,13.5,8.99,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
2021-07-09,13.5,8.99,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
2021-07-10,13.5,8.99,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
2021-07-11,13.5,8.99,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
2021-07-12,13.5,8.99,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
2021-07-13,13.5,8.99,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
2021-07-14,13.5,8.99,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
2021-07-15,13.5,8.99,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
2021-07-16,13.5,8.99,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
2021-07-17,13.5,8.99,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
2021-07-18,13.5,8.99,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
2021-07-19,13.5,8.99,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
2021-07-20,13.5,8.99,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
2021-07-21,13.5,8.99,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
2021-07-22,13.5,8.99,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
2021-07-23,13.5,8.99,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
2021-07-24,13.5,8.99,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
2021-07-25,13.5,8.99,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
2021-07-26,13.5,8.99,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
2021-07-27,13.5,8.99,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
2021-07-28,13.5,8.99,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
2021-07-29,13.5,8.99,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
2021-07-30,13.5,8.99,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
2021-07-31,13.5,8.99,74.29,2354.43,1805.15,12.648,4244.509581,7658.544287,1179.47,1215.45
2021-08-01,13.5,9.68,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
2021-08-02,13.5,9.68,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
2021-08-03,13.5,9.68,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
2021-08-04,13.5,9.68,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
2021-08-05,13.5,9.68,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
2021-08-06,13.5,9.68,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
2021-08-07,13.5,9.68,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
2021-08-08,13.5,9.68,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
2021-08-09,13.5,9.68,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
2021-08-10,13.5,9.68,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
2021-08-11,13.5,9.68,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
2021-08-12,13.5,9.68,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
2021-08-13,13.5,9.68,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
2021-08-14,13.5,9.68,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
2021-08-15,13.5,9.68,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
2021-08-16,13.5,9.68,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
2021-08-17,13.5,9.68,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
2021-08-18,13.5,9.68,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
2021-08-19,13.5,9.68,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
2021-08-20,13.5,9.68,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
2021-08-21,13.5,9.68,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
2021-08-22,13.5,9.68,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
2021-08-23,13.5,9.68,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
2021-08-24,13.5,9.68,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
2021-08-25,13.5,9.68,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
2021-08-26,13.5,9.68,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
2021-08-27,13.5,9.68,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
2021-08-28,13.5,9.68,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
2021-08-29,13.5,9.68,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
2021-08-30,13.5,9.68,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
2021-08-31,13.5,9.68,70.51,2555.86,1785.67,12.61,3798.431227,8218.14868,1060.84,1030.36
2021-09-01,13.5,10.58,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
2021-09-02,13.5,10.58,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
2021-09-03,13.5,10.58,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
2021-09-04,13.5,10.58,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
2021-09-05,13.5,10.58,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
2021-09-06,13.5,10.58,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
2021-09-07,13.5,10.58,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
2021-09-08,13.5,10.58,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
2021-09-09,13.5,10.58,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
2021-09-10,13.5,10.58,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
2021-09-11,13.5,10.58,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
2021-09-12,13.5,10.58,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
2021-09-13,13.5,10.58,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
2021-09-14,13.5,10.58,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
2021-09-15,13.5,10.58,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
2021-09-16,13.5,10.58,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
2021-09-17,13.5,10.58,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
2021-09-18,13.5,10.58,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
2021-09-19,13.5,10.58,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
2021-09-20,13.5,10.58,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
2021-09-21,13.5,10.58,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
2021-09-22,13.5,10.58,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
2021-09-23,13.5,10.58,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
2021-09-24,13.5,10.58,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
2021-09-25,13.5,10.58,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
2021-09-26,13.5,10.58,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
2021-09-27,13.5,10.58,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
2021-09-28,13.5,10.58,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
2021-09-29,13.5,10.58,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
2021-09-30,13.5,10.58,74.88,2627.18,1778.29,12.6075,2842.734102,7254.109253,1056.27,1143.98
2021-10-01,13.5,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
2021-10-02,13.5,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
2021-10-03,13.5,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
2021-10-04,13.5,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
2021-10-05,13.5,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
2021-10-06,13.5,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
2021-10-07,13.5,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
2021-10-08,13.5,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
2021-10-09,13.5,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
2021-10-10,13.5,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
2021-10-11,13.5,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
2021-10-12,13.5,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
2021-10-13,13.5,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
2021-10-14,13.5,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
2021-10-15,13.5,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
2021-10-16,13.5,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
2021-10-17,13.5,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
2021-10-18,13.5,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
2021-10-19,13.5,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
2021-10-20,13.5,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
2021-10-21,13.5,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
2021-10-22,13.5,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
2021-10-23,13.5,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
2021-10-24,13.5,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
2021-10-25,13.5,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
2021-10-26,13.5,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
2021-10-27,13.5,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
2021-10-28,13.5,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
2021-10-29,13.5,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
2021-10-30,13.5,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
2021-10-31,13.5,11.04,83.75,2632.62,1775.58,12.658,2913.20478,7323.420892,1085.4,1126.65
2021-11-01,14.5,12.25,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
2021-11-02,14.5,12.25,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
2021-11-03,14.5,12.25,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
2021-11-04,14.5,12.25,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
2021-11-05,14.5,12.25,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
2021-11-06,14.5,12.25,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
2021-11-07,14.5,12.25,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
2021-11-08,14.5,12.25,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
2021-11-09,14.5,12.25,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
2021-11-10,14.5,12.25,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
2021-11-11,14.5,12.25,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
2021-11-12,14.5,12.25,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
2021-11-13,14.5,12.25,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
2021-11-14,14.5,12.25,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
2021-11-15,14.5,12.25,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
2021-11-16,14.5,12.25,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
2021-11-17,14.5,12.25,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
2021-11-18,14.5,12.25,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
2021-11-19,14.5,12.25,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
2021-11-20,14.5,12.25,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
2021-11-21,14.5,12.25,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
2021-11-22,14.5,12.25,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
2021-11-23,14.5,12.25,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
2021-11-24,14.5,12.25,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
2021-11-25,14.5,12.25,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
2021-11-26,14.5,12.25,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
2021-11-27,14.5,12.25,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
2021-11-28,14.5,12.25,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
2021-11-29,14.5,12.25,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
2021-11-30,14.5,12.25,80.75,2504.59,1818.44,12.64,2371.352509,6767.14875,1291.4,1299.3
2021-12-01,14.5,12.62,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
2021-12-02,14.5,12.62,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
2021-12-03,14.5,12.62,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
2021-12-04,14.5,12.62,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
2021-12-05,14.5,12.62,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
2021-12-06,14.5,12.62,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
2021-12-07,14.5,12.62,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
2021-12-08,14.5,12.62,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
2021-12-09,14.5,12.62,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
2021-12-10,14.5,12.62,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
2021-12-11,14.5,12.62,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
2021-12-12,14.5,12.62,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
2021-12-13,14.5,12.62,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
2021-12-14,14.5,12.62,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
2021-12-15,14.5,12.62,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
2021-12-16,14.5,12.62,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
2021-12-17,14.5,12.62,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
2021-12-18,14.5,12.62,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
2021-12-19,14.5,12.62,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
2021-12-20,14.5,12.62,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
2021-12-21,14.5,12.62,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
2021-12-22,14.5,12.62,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
2021-12-23,14.5,12.62,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
2021-12-24,14.5,12.62,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
2021-12-25,14.5,12.62,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
2021-12-26,14.5,12.62,74.8,2481.95,1790.9,12.684,1977.552321,6079.539306,1192.89,1262.48
